index,source,target
1020,Amicus Arc Ⅰ,
1021,Amicus Arc Ⅱ,
1022,Amicus Arc Ⅲ,
1023,Amicus Arc Ⅳ,
1024,Dodonga Eclipse,
1025,Nebula Missile,
1026,Plesioth Berg,
1027,Plesioth Line,
1028,0404・ガノスミンティ,Ganos Minty
1029,Initial Roar,
1030,Grime Roar,
1031,Rising Roar,
1032,Fury Hbg,
1033,"Fury Hbg ""Pieridae""",
1034,"Fury Hbg ""White Dew""",
1035,Desert Ruler,
1036,Desert Ruler+,
1037,Diablos Cannon,
1038,Black Ruler,
1039,Black Ruler+,
1040,Black Diablos Cannon,
1041,Rotdune,
1042,1204・ヤクゥイ・ディンゴ,Yakui Dingo
1043,1304・ヤクゥイ・モルティ,Yakui Morti
1044,1404・ヤクゥイ・マンデル,Yakui Mandel
1045,Brute Jaeger,
1046,Brute Gewehr,
1047,Brute Siegen,
1048,Garugun,
1049,Garuga Gun,
1050,Garuga Gun Neo,
1051,Volpe Breeze,
1052,Volpe Tempesta,
1053,Forte Tornado,
1054,Rote Linie,
1055,Reino Rifle,
1056,Republica Rifle,
1057,Federation Rifle,
1058,Baron Launcher,
1059,Conde Launcher,
1060,Marquis Launcher,
1061,Teo's Flame,
1062,Teo's Inferno,
1063,Feather Bow,
1064,Feather Hood,
1065,Feather Crow,
1066,Feather Crescent,
1067,2B04・グリテベール,Griteveil
1068,2C04・グリテニーシュ,Gritenish
1069,2D04・グリテマフィン,Grite Muffin
1070,2E04・グリテレーツェル,Grite Retzel
1071,Shock Stroke,
1072,Bolt Stroke,
1073,Thunder Stroke,
1074,Storm Striker,
1075,Lizard Stroke,
1076,Drake Stroke,
1077,Wyvern Stroke,
1078,Dragon Striker,
1079,Fire Rook,
1080,Flaming Rook,
1081,Blazing Rook,
1082,Flare Rook,
1083,Ice Rook,
1084,Icicle Rook,
1085,Frost Rook,
1086,Freezing Rook,
1087,Sparking Rook,
1088,Plasma Rook,
1089,Thunder Rook,
1090,Lightning Rook,
1091,Cardo Bow,
1092,Cardo Rook,
1093,Cardo Arc,
1094,Rote Mistel,
1095,Rotes Kapitel,
1096,Amethyst Raven Ⅰ,
1097,Amethyst Raven Ⅱ,
1098,Amethyst Raven Ⅲ,
1099,Amethyst Raven Ⅳ,
1100,Amethyst Raven Ⅴ,
1101,Suez Ⅰ,
1102,Suez Ⅱ,
1103,Suez Ⅲ,
1104,Suez Shilka,
1105,Teo's Blaze,
1106,Luna's Dread,
1107,Hate Horn,
1108,Fury Horn,
1109,Rampage Horn,
1110,Eques Squall,
1111,Eques Nephthis,
1112,Weisser Krater,
1113,Strega Squall,
1114,Strega Pephtis,
1115,Schwarzer Krater,
1116,Amethyst Puffer Ⅰ,
1117,Amethyst Puffer Ⅱ,
1118,Amethyst Puffer Ⅲ,
1119,Amethyst Puffer Ⅳ,
1120,Azuma Rifle,
1121,Azuma Derifle,
1122,6204・バーティ・クェンネル,Barty Quennel
1123,Azuma Rose,
1124,Azuma Derose,
1125,6504・キヴァラ・クェンネル,Kivara Quennel
1126,Ruko's Imbell,
1127,Ruko's Flugel,
1128,Niger's Flugel,
1129,Reus Yell,
1130,Reus Howl,
1131,Reus Roar,
1132,VLS-7507,
1133,Himeka Battler,
1134,6E04・ヒメカ・ボドゥラ,Himeka Bodura
1135,6F04・ヒメカ・マドゥラ,Himeka Madura
1136,Fury Bow,
1137,"Fury Bow ""Night Fog""",
1138,"Fury Bow ""Ice Rain""",
1139,"Fury Bow ""Blizzard""",
1140,"Fury Bow ""Winter""",
1141,Breath Scissor,
1142,Sigh Scissor,
1143,Gasp Scissor,
1144,Choke Scissor,
1145,Tonil Ⅰ,
1146,Tonil Ⅱ,
1147,Tonil Ⅲ,
1148,Destonil,
1149,Mk2 Heavy Bowgun,
1150,Mk3 Heavy Bowgun,
1151,Mk4 Heavy Bowgun,
1152,Kusha's Rera,
1153,Kusha's Ibe,
1154,Kusha's Pesos,
1155,Cardo Squall,
1156,Cardo Peftis,
1157,Rotkrater,
1158,Rote Krone,
1159,Mina Rios,
1160,Mina Octo,
1161,Mina Maios,
1162,Lovely Gun,
1163,Lovely Assault,
1164,Lovely Splash,
1165,Baby Gun,
1166,Baby Assault,
1167,Baby Blaster,
1168,Amethyst Killi Ⅰ,
1169,Amethyst Killi Ⅱ,
1170,Amethyst Killi Ⅲ,
1171,Amethyst Killi Ⅳ,
1172,Eques Story,
1173,Eques Law,
1174,Eques Strada,
1175,Weissglanz,
1176,Weissstern,
1177,Strega's Story,
1178,Strega's Law,
1179,Strega Strada,
1180,Schwarzglanz,
1181,Schwarzstern,
1182,Flash Shadow Bow,
1183,"Flash Shadow Bow ""Quick""",
1184,"Flash Shadow Bow ""Swift""",
1185,"Flash Shadow Bow ""Blink""",
1186,Indigo Bow,
1187,"Indigo Bow ""Blue""",
1188,"Indigo Bow ""Navy""",
1189,"Indigo Bow ""Quiet""",
1190,Drizzle Bow,
1191,"Drizzle Bow ""Drop""",
1192,"Drizzle Bow ""Mist""",
1193,"Drizzle Bow ""Cloud""",
1194,Scarlet Bow,
1195,"Scarlet Bow ""Crimson""",
1196,"Scarlet Bow ""Vermillion""",
1197,"Scarlet Bow ""Flame""",
1198,Thunderclap Bow,
1199,"Thndrclap Bow""Lightning""",
1200,"Thunderclap Bow ""Bolt""",
1201,"Thunderclap Bow ""Glint""",
1202,Black Bow,
1203,"Black Bow ""Evening""",
1204,"Black Bow ""Night""",
1205,"Black Bow ""Eternity""",
1206,Enki Frostbow,
1207,Enki Fierce Frostbow,
1208,Enki Violent Frostbow,
1209,Prototype Workshop Bow,
1210,Official Workshop Bow,
1211,Official Workshop Bow+,
1212,Factory Chief Longbow,
1213,W.Prototype Workshop Bow,
1214,W.Official Wokshop Bow,
1215,W.Official Wokshop Bow+,
1216,"FctoryChiefLongbow""Rain""",
1217,Weiskapitel,
1218,Schwarzkapitel,
1219,Amicus Arc Ⅴ,
1220,C404・相互ラグマ式放雷弓,Dual Ragma Thunder Bow
1221,Argen Cannon,
1222,Argen Launcher,
1223,Zilvawiese,
1224,Zilvadune,
1225,Argen Bowgun,
1226,CA04・アルゲンフェキア,Argen Fekia
1227,Zilvagerade,
1228,Zilvalinie,
1229,Argen Bow,
1230,Argen Rook,
1231,Zilvamist,
1232,Zilvakapitel,
1233,Power Stinger,
1234,Wild Stinger,
1235,Fatal Stinker,
1236,Kut-Ku Firebird,
1237,Kut-Ku Viper,
1238,D604・クックソルトティス,Cook Salt Tis
1239,Heartless Satan,
1240,Heartless Blaze,
1241,Heartless Luxus,
1242,Queen Blaster,
1243,Queen's Melody,
1244,Queen's Rhapsody,
1245,Queen's Blitz,
1246,Quiet Plesioth Bow,
1247,Motion Plesioth Bow,
1248,Violent Plesioth Bow,
1249,Ferocious Plesioth Bow,
1250,Ruko's Lumen,
1251,Ruko's Tenebra,
1252,Niger's Tebera,
1253,Graveley,
1254,Gravilina,
1255,Gravifrey,
1256,Nero's Howl,
1257,Nero's Roar,
1258,Nero's Blaster,
1259,"Alpha Canis ""Snowstorm""",
1260,Anteka Bomber,
1261,Weiss Dune,
1262,Schwarz Dune,
1263,Diablos Firearm,
1264,Diablack Firearm,
1265,Lao-Shan Dragon Cannon,
1266,Vor Kanone,
1267,Rare Metal Frame,
1268,Weisskrone,
1269,Schwarzkrone,
1270,Scarlet LBG,
1271,"Scarlet LBG ""Ripple""",
1272,"Scarlet LBG ""Bird""",
1273,"Scarlet LBG ""Heroic""",
1274,Artemis Heart,
1275,Artemis Baretta,
1276,Artemis Wasp,
1277,Uniata,
1278,Uniatti,
1279,Uniatti Gano,
1280,Ecruter,
1281,0105・イクルッティ,Ikurutti
1282,0205・イクロン・ガーノ,Ikron Garno
1283,0305・エクエスシュナット,Eques Schnatt
1284,Eques Bayonet,
1285,Weisse Knospe,
1286,Weisse Blume,
1287,0705・ストレガシュナット,Stregashunat
1288,Strega Bayonet,
1289,Schwarze Knospe,
1290,Schwarze Blume,
1291,Weisslinie,
1292,Schwarzlinie,
1293,Flash Fire Wrath,
1294,Dirty Bandage,
1295,Sleeping Demon,
1296,Scarlet Bow,
1297,"Scarlet Bow ""Glint""",
1298,"Scarlet Bow ""Cormorant""",
1299,"Scarlet Bow ""Insight""",
1300,"Scarlet Bow ""Eagle Eye""",
1301,"Scarlet Bow ""Hawk Eye""",
1302,Akantor Bow,
1303,Akantor Supremacy,
1304,Akantor Commandment,
1305,Akantor Tyranny,
1306,Brave Bow Ⅰ,
1307,Brave Bow Ⅱ,
1308,Brave Bow Ⅲ,
1309,Brave Shooter,
1310,Enki Stormbow,
1311,Enki Fierce Stormbow,
1312,Enki Violent Stormbow,
1313,Scorpio Aquabow,
1314,Scorpio Fierce Aquabow,
1315,Scorpio Violent Flamebow,
1316,2405・イエラブリーヤ,Ierabriya
1317,2505・イエラディスパル,Ieradispal
1318,2605・イエラタラルド,Iela Tarald
1319,2705・エル・グラシル,El Gracil
1320,2805・ドレックブリーヤ,Dreck Briya
1321,2905・ドレックディスパル,Dreck Dispall
1322,2A05・ドレックタラルド,Dreck Tarald
1323,El Assassinator,
1324,Vashimu Bow,
1325,Vashimu Arrow,
1326,Vashimu Shot,
1327,Vashimu Blaster,
1328,"Black Bow ""Mist""",
1329,"Deep Sea Bow ""Ryugu""",
1330,Heart Shot Bow III,
1331,"Dragon Bow ""Ruins""",
1332,Fortea Flatus,
1333,3505・アートルマテリア,Artle Materia
1334,Taikun Cannon,
1335,"TaikunCannon""Aspidistra""",
1336,"Taikun Cannon ""Gunnera""",
1337,"Taikannon ""Dysosma""",
1338,"Fury Hbg ""Sakura"" SP",
1339,Lava Breath Heavy Bowgun,
1340,Lava Voice Heavy Bowgun,
1341,Lava Song Heavy Bowun,
1342,Succession Gun,
1343,Era Succession Bowgun,
1344,Awa Succession Bowgun,
1345,Yama Succession Bowgun,
1346,Kushala's Divinity,
1347,Tank Mage Ⅱ,
1348,Lava Heretic,
1349,Gravios Howl,
1350,Ophion Launcher,
1351,"Ophion Launcher ""Flash""",
1352,"Ophion Launcher ""Shine""",
1353,"Ophion Launcher ""Glory""",
1354,Ferrum Rose,
1355,Cooper Rose,
1356,Metal Rose,
1357,Teo's Barrage,
1358,Waltz Iceshot,
1359,Waltz Fierce Iceshot,
1360,Waltz Savage Iceshot,
1361,VLS-9701,
1362,Red Cat Eternal,
1363,Goldfish Cannon,
1364,Today's Cat House,
1365,Furious Gale,
1366,Hailbullet・White,Hailbullet White
1367,Iron Fire Gun+,
1368,Eulenklinge,
1369,Falkenklinge,
1370,Adlerklinge,
1371,Himmel Level,
1372,Blitz Level,
1373,Frost Bow,
1374,"Frost Bow ""Cold Wave""",
1375,"Frost Bow ""Ice Flower""",
1376,"Frost Bow ""Northwind""",
1377,Durodia,
1378,Cordurodia,
1379,Podurodia,
1380,6405・クロークジュード,Cloak Jude
1381,Tamil Tier,
1382,6605・コタミルティア,Kotamiltia
1383,6705・ポタミルティア,Potamiltia
1384,6805・ビザーモルド,Biza Mold
1385,Scorpio Flamebow,
1386,Scorpio Fierce Flamebow,
1387,Scorpio Violent Flamebow,
1388,Lucky Bow,
1389,Lucky Solis,
1390,Lucky Lunar,
1391,Twilight,
1392,Cardo Strier,
1393,Cardo Stark,
1394,Rotglanz,
1395,Rotstern,
1396,7405・オステオン・メリッタ,Osteon Melitta
1397,7505・オステオン・マリキタ,Osteon Marikita
1398,7605・オステオン・シガール,Osteon Cigar
1399,7705・オステオン・グリレ,Osteon Grire
1400,Heart Shooter,
1401,Frozen Leather Bow,
1402,Diff Bow,
1403,Invincible Prosperity B.,
1404,Schwarzriesen,
1405,Caravan Roar Gun,
1406,Schwarzsturm,
1407,VLS-9700α,
1408,Schwarztraene,
1409,"Black Bow ""Darkness""",
1410,Crystal Heavy Bowgun,
1411,Lucent Crystal Hbg,
1412,Flash Crystal Hbg,
1413,Dummy,
1414,Auf Klinge,
1415,Bogen Klinge,
1416,Zielen Klinge,
1417,Angry Rebel,
1418,Raven Heirlooom,
1419,Wolf Heirlooom,
1420,Crow Heirloom,
1421,Ophion Cannon,
1422,"Ophion Cannon ""Flash""",
1423,"Ophion Cannon ""Shine""",
1424,"Ophion Cannon ""Glory""",
1425,Aurora Cannon,
1426,Aurora Launcher,
1427,Gold Wiese,
1428,Gold Dune,
1429,Gold Fresser,
1430,9605・フェイムスパエラ,Fame Spaera
1431,9705・カリュプスパエラ,Kalyps Paela
1432,9805・カノ＝アンスル,Kano=Ansul
1433,Argum Sphere,
1434,9A05・ラティヌスパエラ,Latinus Paera
1435,9B05・ウル＝ベルカナ,Ul-Belkana
1436,9C05・レブ・マシロフ,Reb Mashirov
1437,9D05・レブ・ジグモス,Reb Jigmos
1438,9E05・レブ・クロガル,Rev Kurogal
1439,5th Type Heavy Bowgun,
1440,Zero Type Heavy Bowgun,
1441,S.Arbalest Ⅱ,
1442,Mega Buster Crab,
1443,Plesioth Scream,
1444,Reckless Wildboar Run,
1445,Reckless Wildboar Flail,
1446,Violent Wildboar Gun,
1447,Dummy,
1448,"Fury Lbg ""Verdure""SP",
1449,Aurora Bowgun,
1450,AA05・オーロワフェキア,Orowa Fekia
1451,Goldgerade,
1452,Goldlinie,
1453,Goldaura,
1454,Seia Bouquet,
1455,Thalia Bouquet,
1456,Venus Bouquet,
1457,Iris Bouquet,
1458,Charis Bouquet,
1459,Waltz Boltshot,
1460,Waltz Fierce Boltshot,
1461,Waltz Violent Boltshot,
1462,Isna Bowgun,
1463,Isna Baretta,
1464,Isna Blast,
1465,Isna Assault,
1466,BA05・サラーサボウガン,Sarasa Bowgun
1467,BB05・サラーサバレッツ,Sarasa Barretts
1468,BC05・サラーサブラスト,Salasa Blast
1469,BD05・サラーサアサルト,Sarasa Assault
1470,Chaos Parasol,
1471,Lavafish Light Gun,
1472,Wild Blessing,
1473,Ruko's Comet,
1474,Ruko's Stellar,
1475,Ruko's Lunar,
1476,Niger L. Ruko,
1477,Niger's Luna,
1478,Kirschfeuer,
1479,Kirschflamme,
1480,Kirschhitze,
1481,Kirschsonne,
1482,"FuryBow""Sakurastorm""",
1483,Jebia Bow,
1484,Jebia Arrow,
1485,Jebia Shot,
1486,Jebia Blaster,
1487,Jebia Buster,
1488,Aurora Bow,
1489,Aurora Rook,
1490,Goldmistel,
1491,Goldkapitel,
1492,Goldreise,
1493,Lunar Volar,
1494,Lunar Saltar,
1495,D705・オステオン・パウーク,Osteon Pauk
1496,Amicus Arrow,
1497,"Indigo bow ""Winter""",
1498,Rush Bow,
1499,Excellent Bow,
1500,Power Hunter Bow Ⅴ,
1501,DD05・アートルマックス,Artolmax
1502,Sapphir Raven Ⅴ,
1503,DF05・弩岩重弩【射】,Rockbolt HBG [Shot]
1504,E005・弩岩獄重弩【構射】,Rockbolt Hell: Stance Shot
1505,E105・弩岩獄重弩【狙熱射】,Rockbolt Hell: Heat Snipe
1506,Comet Sheelking Hbg,
1507,True Crane Thunder Bow,
1508,Epidemic Buster Ⅰ,
1509,Epidemic Buster Ⅱ,
1510,Epidemic Buster Ⅲ,
1511,Cambio Devil Ⅰ,
1512,Cambio Devil Ⅱ,
1513,Cambio Devil Ⅲ,
1514,Schwarz Fressen,
1515,Steamwork Heavy Bowgun,
1516,Steamwork Heavy Bowgun+,
1517,Ultra Steamwork Hbg,
1518,Seras Multi-Type Cannon,
1519,Arc Multi_Type Cannon,
1520,Kushala's Silica,
1521,Melza Ⅰ,
1522,Melza Ⅱ,
1523,Melza Low,
1524,Dummy,
1525,Dummy,
1526,Dummy,
1527,Light Crystal Hbg,
1528,Bright Crystal Hbg,
1529,Flashing Crystal Hbg,
1530,Shining Crystal Hbg,
1531,True Floating Peak Gun,
1532,Lovely Bowgun,
1533,Lovely Bowgun+,
1534,Lovely Impact,
1535,Lovely Heart,
1536,Epidosis Bowgun I,
1537,Epidosis Bowgun II,
1538,Epidosis Bowgun III,
1539,Cambio Pistol I,
1540,Cambio Pistol II,
1541,Cambio Pistol III,
1542,Schwarzaura,
1543,0706・カルドシュナット,Kaldoshunat
1544,0806・カルドリャトーナ,Kaldoryatona
1545,Rote Knospe,
1546,Rote Blume,
1547,"Meat Cannon ""Well-Done""",
1548,0C06・パスリグオクトル,Pasrig Octol
1549,0D06・パスリグアミド,Pasuriguamido
1550,0E06・パスリグダイナ,Pasrig Daina
1551,Pissure Kali,
1552,Pissur Clin,
1553,Pissur Call,
1554,Mount Shasta,
1555,Grande Amore,
1556,Leben Rose,
1557,Taikun Bow,
1558,"Taikun Bow ""Coix""",
1559,"Taikun Bow ""Pennisetum""",
1560,"Great Taikun Bow ""Briza""",
1561,"Great Taikun Bow ""Ubume""",
1562,Daora's Gurua,
1563,Epidosis Bow I,
1564,Epidosis Bow II,
1565,Epidosis Bow III,
1566,Cambio Bow I,
1567,Cambio Bow II,
1568,Cambio Bow III,
1569,Schwarzriese,
1570,Caravan Bow VII,
1571,Link Ⅰ,
1572,Link Ⅱ,
1573,Link Ⅲ,
1574,Link Jackson,
1575,Aqua Shooter,
1576,Swamp Shooter,
1577,Mist Shooter,
1578,Irwin Shooter,
1579,Agama Shooter,
1580,Modon Shoter,
1581,Bron Shooter,
1582,Revay Shooter,
1583,Beer Shooter,
1584,Koro Shooter,
1585,Ukoba Shooter,
1586,Sulfur Shooter,
1587,Rubino Raven VI,
1588,Dummy,
1589,Dummy,
1590,Dummy,
1591,Dummy,
1592,Dummy,
1593,Dummy,
1594,Dummy,
1595,Dummy,
1596,Dummy,
1597,Dummy,
1598,Dummy,
1599,Last Launcher,
1600,Dragon Mortar,
1601,Lio Tempesta,
1602,Fort Cardinal,
1603,Fort Sorceress,
1604,Burst Stock,
1605,Shadow Stock,
1606,Sleeping Brute,
1607,Tempest Striker,
1608,Reverie Striker,
1609,Crimson Ranka,
1610,Torment Ranka,
1611,Sonic Bow Ⅷ,
1612,4C06・怒髪獄絶弓【千本桜】,"Hellwrath: 1,000 Blossoms"
1613,Daora's Anguila,
1614,True Phoenix Thunder Bow,
1615,Nebula Thermut,
1616,"Alpha Canis ""Ice Storm""",
1617,Shellking Meteor Shower,
1618,Teo's Kugel,
1619,"True Floating Peak""Soul""",
1620,Daora's Moarch,
1621,Snare Drum Sakura Bow,
1622,Snow Den Sakura Bow,
1623,Orchestra Sakura Bow,
1624,Hina Sakura bow,
1625,St.Piria Bow,
1626,St.Piria Beat,
1627,St.Piria Fan,
1628,St.Piria Madness,
1629,Plunderer Ⅰ,
1630,Plunderer Ⅱ,
1631,Plunderer Ⅲ,
1632,6006・ラダ・ワスタ,Rada Wasta
1633,Sawed Off Mortar,
1634,Wicked Mortar,
1635,Avarice Mortar,
1636,Barrage Mortar,
1637,Sawed Off Carbarine,
1638,Wicked Carbarine,
1639,Avarice Carbarine,
1640,Barrage Carbarine,
1641,First KT,
1642,Hearts KT,
1643,Cry KT,
1644,Natasha Arrow,
1645,"Natasha Arrow ""Fire""",
1646,"Natasha Arrow ""Water""",
1647,"Natasha Arrow ""Thunder""",
1648,"Natasha Arrow ""Ice""",
1649,"Natasha Arrow ""Dragon""",
1650,Normal Tiara Gun,
1651,Pierce Tiara Gun,
1652,Pellet Tiara Gun,
1653,Rapid Normal Tiara Gun,
1654,Rapid Pierce Tiara Gun,
1655,Rapid Pellet Tiara Gun,
1656,Uwel Cannon,
1657,7906・ユウェルカノン・属,Yuwell Cannon Element
1658,7A06・ユウェルカノン・拡,Yuwell Cannon Spread
1659,Normal Uwel Cannon,
1660,Pierce Uwel Cannon,
1661,Spread Uwel Cannon,
1662,Initial,
1663,Awis Launcher,
1664,Vola Cannon,
1665,Noble Casador,
1666,Noble Reina,
1667,Noble Brearth,
1668,Azure Twinkle,
1669,Luna's Anneue,
1670,Pile Ⅰ,
1671,Pile Ⅱ,
1672,Pile Ⅲ,
1673,Pile Ⅳ,
1674,Pile Atus,
1675,Infinity Bowgun,
1676,Awis Bowgun,
1677,Vola Bowgun,
1678,Strafe Chista,
1679,Strafe Zlowy,
1680,Strafe Gravy,
1681,Vaultsquall,
1682,Wisequall,
1683,Shivana Shooter,
1684,Kirino Touri,
1685,Kirino Ragumo,
1686,Kirino Perfa,
1687,Kuruma Exa,
1688,Kuruma Vance,
1689,Iste Eli,
1690,Vre Tower,
1691,Vre Ragumo,
1692,Vre Perfa,
1693,Vero Exa,
1694,Vero Cupid,
1695,Iriku Eli,
1696,Fake Projection Ⅰ,
1697,Fake Projection Ⅱ,
1698,Fake Projection Ⅲ,
1699,Fake Projection Ⅳ,
1700,Fake Projection Ⅴ,
1701,Infinity Bow,
1702,Awis Shooter,
1703,Vola Bow,
1704,Cyprelaval,
1705,Belumbal SP,
1706,Trembal,
1707,Shipler Bowgun,
1708,Dark Curtain Bowgun SP,
1709,Tremor Bowgun,
1710,Shipler Bow,
1711,Velum Bow SPⅠ,
1712,Velum Bow SPⅣ,
1713,Velum Bow SPⅦ,
1714,Tremor Bow,
1715,Dummy,
1716,Dummy,
1717,Bird Wyvern Bow,
1718,Kut-Ku Launcher,
1719,BB Kut-Ku Heavy Bowgun,
1720,Asta Arc,
1721,Iron Bowgun,
1722,Asta Cannon,
1723,Shira Arccoil,
1724,Maradi Roar,
1725,BD06・アールツェリダ,Ahl Tserida
1726,Realm Hunter,
1727,Cluedo Bow,
1728,Cluedo Bendito,
1729,Pewby,
1730,Gun Jaro,
1731,Queen Shooter,
1732,Valkyrie Flare,
1733,Tricannon,
1734,Roca Arc,
1735,Hyuji Impact Crossbow,
1736,Hyuji Mortar,
1737,Light Arrow,
1738,Bordeaux Light,
1739,Vortex,
1740,Hyuji Stinger,
1741,Lightning Bow,
1742,Lightning Cannon,
1743,Lightning Turret,
1744,Meteor Bow,
1745,Los Jam,
1746,Lio Pain Storm,
1747,Liuge Arrow,
1748,Liuge Bowgun,
1749,Liuge Cannon,
1750,"Burstwolf Bow ""Attack""",
1751,Dummy,
1752,Dummy,
1753,Dummy,
1754,Dummy,
1755,Dummy,
1756,Dummy,
1757,Dummy,
1758,Dummy,
1759,Dummy,
1760,Dummy,
1761,Varian Rifle,
1762,Varian Scourge,
1763,Varian Carbine,
1764,Varian Draw,
1765,Varian Blast,
1766,Varian Monsoon,
1767,Essence Rifle,
1768,Essence Scourge,
1769,Essence Carbine,
1770,Essence Draw,
1771,Essence Blast,
1772,Essence Torrent,
1773,Sturm Cannon,
1774,Pure Guidance Gun,
1775,Buster Launcher,
1776,Hydra Mortar,
1777,F106・エイリア・クェンネル,Elia Quennel
1778,F206・エイリア・ウィル,Aeria Will
1779,F306・トーメン・クェンネル,Tomen Quennel
1780,F406・トーメン・ウィル,Tormen Will
1781,Tita Kanone,
1782,Tita Tyra,
1783,Tita Star,
1784,Tita L Astra,
1785,True Eagle Darkbolt Gun,
1786,Shadowshot Odi Cannon,
1787,Nebula Mortar,
1788,"Alpha Canis""Frozen Soil""",
1789,"Alpha Canis ""Moonless""",
1790,Immortal Carbine,
1791,Immortal Cannon,
1792,Immortal Burst,
1793,Immortal Assault,
1794,Immortal Predator,
1795,Immortalism,
1796,Battle Fury,
1797,Raging Fury,
1798,Creeping Fury,
1799,Abyssal Fury,
1800,Raining Fury,
1801,Ravenous Fury,
1802,Ein Ⅰ,
1803,Ein Ⅱ,
1804,Ein Ⅲ,
1805,Ein Ⅳ,
1806,Ein Ira,
1807,Nut Rush,
1808,Nuts Assault,
1809,Nuts Barrage,
1810,Tasty Nuts,
1811,Chocolate Rush,
1812,Chocolate Assault,
1813,Chocolate Barrage,
1814,Tasty Chocolate,
1815,Cookie Rush,
1816,Cookie Assault,
1817,Cookie Barrage,
1818,Tasty Cookie,
1819,Raisin Rush,
1820,Raisin Assault,
1821,Raisin Barrage,
1822,Tasty Raisin,
1823,Sturm Bowgun,
1824,Unicom Burst,
1825,Unicom Pain,
1826,Ichrom Burst,
1827,Ichrom Bite,
1828,Nadel Paralyze,
1829,Nadel Drive,
1830,Nadel Toxic,
1831,Nadel Miasma,
1832,Carbis Materi,
1833,Caldorarvis Materi,
1834,Carbis Eleme,
1835,Caldora Eleme,
1836,Tita Barra,
1837,Tita Juvia,
1838,Tita Destor,
1839,Tita L Libera,
1840,True Redpoll Drkbolt Gun,
1841,Teo's Colund,
1842,True Floating Heaven Gun,
1843,Daora's Ruler,
1844,Sturdy Machine-Type Bow,
1845,Einzel Arrow,
1846,Einzel Shard,
1847,Einzel Herald,
1848,Einzel Nature,
1849,Einzel Reveri,
1850,Elfen Whisper,
1851,Sturmbow,
1852,3C07・相互グロル式蓄雷弓,Grol Mutual Thunderstore
1853,Testament Striker,
1854,Realm Striker,
1855,Siridial Dragoon,
1856,Fury Dragoon,
1857,Siridial Tempest,
1858,Fury Tempest,
1859,Steel Raven Ⅵ,
1860,Tita Ruda,
1861,Tita Soldier,
1862,Tita Ducha,
1863,Tita L. Arc,
1864,Dodonga Note,
1865,"Fury Bow ""Blossom""",
1866,Daora's Anguilon,
1867,True Pheonix Dance Bow,
1868,Tita Despeed,
1869,Gravios Felsen,
1870,Despot's Boom,
1871,Metal Acid,
1872,Melt Cannon,
1873,Rosen Dasein,
1874,Thunderstorm,
1875,Saw-Tooth Blaster,
1876,Galvalist,
1877,Vashimu Mortar,
1878,Barbarian Cannon,
1879,5707・ネヴェアンカーネ,Neve Ankane
1880,Negative Thunderpole Gun,
1881,Tita Hurricane,
1882,Shantien Gun,
1883,Artsbal,
1884,Despot's Fire,
1885,Prayerfall,
1886,Frostmist Gun,
1887,Melting Blow,
1888,Rosen Gerissen,
1889,Ten-Thousand Volts,
1890,Garuga Howl,
1891,Vashimu Schwanz,
1892,Barbarian Gun,
1893,6507・ネヴェアドロル,Neveadrol
1894,Tita Bestie,
1895,Earl Felsen,
1896,Despot's Archer,
1897,Pariaruta,
1898,Molten Dragon Bow,
1899,Rosen Nachweis,
1900,Lion's Claw Bow,
1901,Bright Night,
1902,6E07・ヴェアレイター,Veareiter
1903,Barbarian Bow,
1904,Neve Argen,
1905,Frozen Calamity Bow,
1906,Steel Razor Bow,
1907,"Star Eagle Bow ""Galaxy""",
1908,"Star Eagle Bow""Nightsky""",
1909,"Hoshikin Bow ""Galaxy""",
1910,"Hoshikin Bow""Nightsky""",
1911,Dummy,
1912,Dummy,
1913,Dummy,
1914,Dummy,
1915,Dummy,
1916,Dummy,
1917,Dummy,
1918,Dummy,
1919,Dummy,
1920,Dummy,
1921,Dummy,
1922,Dummy,
1923,Dummy,
1924,Dummy,
1925,Dummy,
1926,Dummy,
1927,Dummy,
1928,Dummy,
1929,Dummy,
1930,Dummy,
1931,Dummy,
1932,Dummy,
1933,Dummy,
1934,Dummy,
1935,Dummy,
1936,Dummy,
1937,Dummy,
1938,Dummy,
1939,Dummy,
1940,Dummy,
1941,Dummy,
1942,Dummy,
1943,Dummy,
1944,Dummy,
1945,Dummy,
1946,Dummy,
1947,Dummy,
1948,Dummy,
1949,Dummy,
1950,Dummy,
1951,Dummy,
1952,Dummy,
1953,Dummy,
1954,Dummy,
1955,Dummy,
1956,Dummy,
1957,Dummy,
1958,Dummy,
1959,Dummy,
1960,Dummy,
1961,Dummy,
1962,Dummy,
1963,Dummy,
1964,Dummy,
1965,Dummy,
1966,Dummy,
1967,Dummy,
1968,Black Bow,
1969,Croix Bogen,
1970,Croix Arch,
1971,Croix Arc,
1972,Croix Spark,
1973,Schadenberg,
1974,Yuen Bow,
1975,Yuen Bogen,
1976,Yuen Arch,
1977,Yuen Arc,
1978,Yuen Spark,
1979,Voldenberg,
1980,BC07・ゲネアレギルング,Genea Regilung
1981,BD07・ケラスレギルング,Keras Regilung
1982,BE07・プテラレギルング,Ptera Regilung
1983,BF07・ケルコスレギルング,Kelkos Regilung
1984,C007・カルデアレギルング,Chaldea Regilung
1985,C107・レギアージュミデン,Regia Jumiden
1986,C207・ゲネアドーレ,Geneadore
