index,source,target
2590,Rolling Earth Chestplate・Elegant,Rolling Earth Chestplate Elegant
2591,Odiva Mail,
2592,Odiva F Mail,
2593,Odiva FX Mail,
2594,Odiva Vest,
2595,Odiva F Vest,
2596,Odiva FX Vest,
2597,武者【胴当て】,Warrior[Body]
2598,日光【胴当て】,Sunlight [Body]
2599,Blitz F Vest,
2600,Blitz Fケープ,Blitz F Cape
2601,Flame F Mail,
2602,Flame F Vest,
2603,Wind F Diru,
2604,Wind Fバダル,Wind F Badal
2605,武者F【胴当て】,Warrior F[Body]
2606,日光F【胴当て】,Sunlight F [Body]
2607,Wadatsumi F [Chestplate 】,
2608,Okami F [Chestplate 】,
2609,トリート Jacket,Treat Jacket
2610,トリートF Jacket,Treat F Jacket
2611,トリートFY Jacket,Treat FY Jacket
2612,トリートHC Jacket,Treat HC Jacket
2613,トリート Suit,Treat Suit
2614,トリートF Suit,Treat F Suit
2615,トリートFY Suit,Treat FY Suit
2616,トリートHC Suit,Treat HC Suit
2617,Tangusu Mail,
2618,Tangusu F Mail,
2619,Tangusu FY Mail,
2620,Tangusu HC Mail,
2621,Kobaruta Vest,
2622,Kobaruta F Vest,
2623,Kobaruta FY Vest,
2624,Kobaruta HC Vest,
2625,Dogumea Mail,
2626,Dogumea F Mail,
2627,Dogumea FY Mail,
2628,Dogumea HC Mail,
2629,Dogumea Vest,
2630,Dogumea F Vest,
2631,Dogumea FY Vest,
2632,Dogumea HC Vest,
2633,Madaru Mail,
2634,Madaru F Mail,
2635,Madaru FY Mail,
2636,Madaru HC Mail,
2637,Madaru Vest,
2638,Madaru F Vest,
2639,Madaru FY Vest,
2640,Madaru HC Vest,
2641,Diru HC Jacket,
2642,Diru HC Suit,
2643,Vinen FY Jacket,
2644,Vinen HC Jacket,
2645,Vinen FY Suit,
2646,Vinen HC Suit,
2647,Breo FY Jacket,
2648,Breo HC Jacket,
2649,Kakabu F Mail,
2650,Kakabu FY Mail,
2651,Kakabu HC Mail,
2652,Kakabu F Vest,
2653,Kakabu FY Vest,
2654,Kakabu HC Vest,
2655,Gospel FY Mail,
2656,Gospel HC Mail,
2657,Gospel FY Vest,
2658,Gospel HC Vest,
2659,Zodic Mail・Blue,Zodic Mail Blue
2660,Zodic F Mail・Blue,Zodic F Mail Blue
2661,Zodic FZ Mail・Blue,Zodic FZ Mail Blue
2662,Zodic Suit・Blue,Zodic Suit Blue
2663,Zodic F Suit・Blue,Zodic F Suit Blue
2664,Zodic FZ Suit・Blue,Zodic FZ Suit Blue
2665,Zodic Mail・Tea,Zodic Mail Tea
2666,Zodic F Mail・Tea,Zodic F Mail Tea
2667,Zodic FZ Mail・Tea,Zodic FZ Mail Tea
2668,Zodic Suit・Tea,Zodic Suit Tea
2669,Zodic F Suit・Tea,Zodic F Suit Tea
2670,Zodic FZ Suit・Tea,Zodic FZ Suit Tea
2671,Zodic Mail・Green,Zodic Mail Green
2672,Zodic F Mail・Green,Zodic F Mail Green
2673,Zodic FZ Mail・Green,Zodic FZ Mail Green
2674,Zodic Suit・Green,Zodic Suit Green
2675,Zodic F Suit・Green,Zodic F Suit Green
2676,Zodic FZ Suit・Green,Zodic FZ Suit Green
2677,Zodic Mail・Pink,Zodic Mail Pink
2678,Zodic F Mail・Pink,Zodic F Mail Pink
2679,Zodic FZ Mail・Pink,Zodic FZ Mail Pink
2680,Zodic Suit・Pink,Zodic Suit Pink
2681,Zodic F Suit・Pink,Zodic F Suit Pink
2682,Zodic FZ Suit・Pink,Zodic FZ Suit Pink
2683,Rast Vest・Black,Rast Vest Black
2684,Rast F Vest・Black,Rast F Vest Black
2685,Rast FZ Vest・Black,Rast FZ Vest Black
2686,Rast HC Vest・Black,Rast HC Vest Black
2687,Rast Suit・Black,Rast Suit Black
2688,Rast F Suit・Black,Rast F Suit Black
2689,Rast FZ Suit・Black,Rast FZ Suit Black
2690,Rast HC Suit・Black,Rast HC Suit Black
2691,Rast Vest・Blue,Rast Vest Blue
2692,Rast F Vest・Blue,Rast F Vest Blue
2693,Rast FZ Vest・Blue,Rast FZ Vest Blue
2694,Rast HC Vest・Blue,Rast HC Vest Blue
2695,Rast Suit・Blue,Rast Suit Blue
2696,Rast F Suit・Blue,Rast F Suit Blue
2697,Rast FZ Suit・Blue,Rast FZ Suit Blue
2698,Rast HC Suit・Blue,Rast HC Suit Blue
2699,Rast Vest・Crimson,Rast Vest Crimson
2700,Rast F Vest・Crimson,Rast F Vest Crimson
2701,Rast FZ Vest・Crimson,Rast FZ Vest Crimson
2702,Rast HC Vest・Crimson,Rast HC Vest Crimson
2703,Rast Suit・Crimson,Rast Suit Crimson
2704,Rast F Suit・Crimson,Rast F Suit Crimson
2705,Rast FZ Suit・Crimson,Rast FZ Suit Crimson
2706,Rast HC Suit・Crimson,Rast HC Suit Crimson
2707,Rast Vest・White,Rast Vest White
2708,Rast F Vest・White,Rast F Vest White
2709,Rast FZ Vest・White,Rast FZ Vest White
2710,Rast HC Vest・White,Rast HC Vest White
2711,Rast Suit・White,Rast Suit White
2712,Rast F Suit・White,Rast F Suit White
2713,Rast FZ Suit・White,Rast FZ Suit White
2714,Rast HC Suit・White,Rast HC Suit White
2715,Latria Vest,
2716,Latria F Vest,
2717,Latria FZ Vest,
2718,Latria Suit,
2719,Latria F Suit,
2720,Latria FZ Suit,
2721,Kemor Mail,
2722,Kemor F Mail,
2723,Kemor FZ Mail,
2724,Kemor Vest,
2725,Kemor F Vest,
2726,Kemor FZ Vest,
2727,ダミー,Dummy
2728,ダミー,Dummy
2729,Blade 士ランク1,Blademaster Rank 1
2730, Blade 士ランク2,Blademaster Rank 2
2731, Blade 士ランク3,Blademaster Rank 3
2732, Blade 士ランク4,Blademaster Rank 4
2733, Blade 士ランク5,Blademaster Rank 5
2734, Blade 士ランク6,Blademaster Rank 6
2735, Blade 士ランク7,Blademaster Rank 7
2736,ガンランク1,Gun Rank 1
2737,ガンランク2,Gun Rank 2
2738,ガンランク3,Gun Rank 3
2739,ガンランク4,Gunlance Rank 4
2740,ガンランク5,Gunlance Rank 5
2741,ガンランク6,Gunlance Rank 6
2742,ガンランク7,Gunlance Rank 7
2743,デュスノF Mail,Dusno F Mail
2744,デュスノF Vest,Dusno F Vest
2745,Blitz FX Vest,
2746,Blitz FXケープ,Blitz FX Cape
2747,Flame FX Mail,
2748,Flame FX Vest,
2749,Wind FX Diru,
2750,Wind FXバダル,Wind FX Badal
2751,武者FX【胴当て】,Warrior FX[Body]
2752,日光FX【胴当て】,Sunlight FX [Body]
2753,Wadatsumi FX [Chestplate 】,
2754,Okami FX [Chestplate 】,
2755,Raviente HC Mail,
2756,Raviente HC Vest,
2757,Espinas HC Muscle,
2758,Espinas HC Heart,
2759,Vashimu HC Mail,
2760,Vashimu HC Vest,
2761,Vashimu HC Mail Yellow,
2762,Vashimu HC Vest Yellow,
2763,Vashimu HC Mail Green,
2764,Vashimu HC Vest Green,
2765,Vashimu HC Mail Crimson,
2766,Vashimu HC Vest Crimson,
2767,Inari HC【胴当て】,Inari HC [Body]
2768,Tamamo HC [Chestplate 】,
2769,Beru HC Mail,
2770,Beru HC Vest,
2771,Pariapuria HC Mail,
2772,Pariapuria HC Vest,
2773,Guren HC Mail,
2774,Guren HC Vest,
2775,Kagura HC【胴当て】,Kagura HC [Body]
2776,Kamiza HC [Chestplate 】,
2777,Gogomoa HC Mail,
2778,Gogomoa HC Vest,
2779,Ruko HC Hide,
2780,Ruko HC Skin,
2781,Zamuza HC Mail,
2782,Zamuza HC Vest,
2783,Abiorugu HC Mail,
2784,Abiorugu HC Vest,
2785,Kuaru HC Mail,
2786,Kuaru HC Vest,
2787,Text HC Vest・Purple,Text HC Vest Purple
2788,Text HC Suit・Purple,Text HC Suit Purple
2789,Text HC Vest・Green,Text HC Vest Green
2790,Text HC Suit・Green,Text HC Suit Green
2791,Text HC Vest・Blue,Text HC Vest Blue
2792,Text HC Suit・Blue,Text HC Suit Blue
2793,Text HC Vest・Black,Text HC Vest Black
2794,Text HC Suit・Black,Text HC Suit Black
2795,Suriito HC Vest・Yellow,Suriito HC Vest Yellow
2796,Suriito HC Suit・Yellow,Suriito HC Suit Yellow
2797,Suriito HC Vest・Silver,Suriito HC Vest Silver
2798,Suriito HC Suit・Silver,Suriito HC Suit Silver
2799,Suriito HC Vest・Red,Suriito HC Vest Red
2800,Suriito HC Suit・Red,Suriito HC Suit Red
2801,Suriito HC Vest・Blue,Suriito HC Vest Blue
2802,Suriito HC Suit・Blue,Suriito HC Suit Blue
2803,Steno HC Mail・Orange,Steno HC Mail Orange
2804,Steno HC Vest・Orange,Steno HC Vest Orange
2805,Steno HC Mail・Peach,Steno HC Mail Peach
2806,Steno HC Vest・Peach,Steno HC Vest Peach
2807,Steno HC Mail・Blue,Steno HC Mail Blue
2808,Steno HC Vest・Blue,Steno HC Vest Blue
2809,Steno HC Mail・Red,Steno HC Mail Red
2810,Steno HC Vest・Red,Steno HC Vest Red
2811,Rage FZ Mail,
2812,Rage HC Mail,
2813,Rage FZ Suit,
2814,Rage HC Suit,
2815,Rampage FZ Mail,
2816,Rampage HC Mail,
2817,Rampage FZ Suit,
2818,Rampage HC Suit,
2819,Blaze FZ Mail,
2820,Blaze HC Mail,
2821,Blaze FZ Suit,
2822,Blaze HC Suit,
2823,Arge HC Vest,
2824,Arge HC Suit,
2825,Camarera HC Vest,
2826,Camarera HC Suit,
2827,Metenera HC Vest,
2828,Metenera HC Suit,
2829,Pharan FZ Mail・White,Pharan FZ Mail White
2830,Pharan HC Mail・White,Pharan HC Mail White
2831,Pharan FZ Suit・White,Pharan FZ Suit White
2832,Pharan HC Suit・White,Pharan HC Suit White
2833,Pharan FZ Mail・Black,Pharan FZ Mail Black
2834,Pharan HC Mail・Black,Pharan HC Mail Black
2835,Pharan FZ Suit・Black,Pharan FZ Suit Black
2836,Pharan HC Suit・Black,Pharan HC Suit Black
2837,Pharan FZ Mail・Red,Pharan FZ Mail Red
2838,Pharan HC Mail・Red,Pharan HC Mail Red
2839,Pharan FZ Suit・Red,Pharan FZ Suit Red
2840,Pharan HC Suit・Red,Pharan HC Suit Red
2841,Pharan FZ Mail・Blue,Pharan FZ Mail Blue
2842,Pharan HC Mail・Blue,Pharan HC Mail Blue
2843,Pharan FZ Suit・Blue,Pharan FZ Suit Blue
2844,Pharan HC Suit・Blue,Pharan HC Suit Blue
2845,Zodic HC Mail・Blue,Zodic HC Mail Blue
2846,Zodic HC Suit・Blue,Zodic HC Suit Blue
2847,Zodic HC Mail・Tea,Zodic HC Mail Tea
2848,Zodic HC Suit・Tea,Zodic HC Suit Tea
2849,Zodic HC Mail・Green,Zodic HC Mail Green
2850,Zodic HC Suit・Green,Zodic HC Suit Green
2851,Zodic HC Mail・Pink,Zodic HC Mail Pink
2852,Zodic HC Suit・Pink,Zodic HC Suit Pink
2853,Raviente HS Mail,
2854,Raviente HS Vest,
2855,Espinas HS Muscle,
2856,Espinas HS Heart,
2857,Vashimu HS Mail,
2858,Vashimu HS Vest,
2859,Vashimu HS Mail Yellow,
2860,Vashimu HS Vest Yellow,
2861,Vashimu HS Mail Green,
2862,Vashimu HS Vest Green,
2863,Vashimu HS Mail Crimson,
2864,Vashimu HS Vest Crimson,
2865,Inari HS【胴当て】,Inari HS [Body]
2866,Tamamo HS [Chestplate 】,
2867,Beru HS Mail,
2868,Beru HS Vest,
2869,Pariapuria HS Mail,
2870,Pariapuria HS Vest,
2871,Guren HS Mail,
2872,Guren HS Vest,
2873,Kagura HS【胴当て】,Kagura HS [Body]
2874,Kamiza HS [Chestplate 】,
2875,Gogomoa HS Mail,
2876,Gogomoa HS Vest,
2877,Ruko HS Hide,
2878,Ruko HS Skin,
2879,Zamuza HS Mail,
2880,Zamuza HS Vest,
2881,Abiorugu HS Mail,
2882,Abiorugu HS Vest,
2883,Kuaru HS Mail,
2884,Kuaru HS Vest,
2885,Lils F Mail,
2886,Lils F Vest,
2887,Lils FX Mail,
2888,Lils FX Vest,
2889,Zodic HS Mail・Blue,Zodic HS Mail Blue
2890,Zodic HS Suit・Blue,Zodic HS Suit Blue
2891,Zodic HS Mail・Tea,Zodic HS Mail Tea
2892,Zodic HS Suit・Tea,Zodic HS Suit Tea
2893,Zodic HS Mail・Green,Zodic HS Mail Green
2894,Zodic HS Suit・Green,Zodic HS Suit Green
2895,Zodic HS Mail・Pink,Zodic HS Mail Pink
2896,Zodic HS Suit・Pink,Zodic HS Suit Pink
2897,Rast HS Vest・Black,Rast HS Vest Black
2898,Rast HS Suit・Black,Rast HS Suit Black
2899,Rast HS Vest・Blue,Rast HS Vest Blue
2900,Rast HS Suit・Blue,Rast HS Suit Blue
2901,Rast HS Vest・Crimson,Rast HS Vest Crimson
2902,Rast HS Suit・Crimson,Rast HS Suit Crimson
2903,Rast HS Vest・White,Rast HS Vest White
2904,Rast HS Suit・White,Rast HS Suit White
2905,Cloth Vest・Red,Cloth Vest Red
2906,Cloth F Vest・Red,Cloth F Vest Red
2907,Cloth FZ Vest・Red,Cloth FZ Vest Red
2908,Cloth HC Vest・Red,Cloth HC Vest Red
2909,Cloth HS Vest・Red,Cloth HS Vest Red
2910,Cloth Suit・Red,Cloth Suit Red
2911,Cloth F Suit・Red,Cloth F Suit Red
2912,Cloth FZ Suit・Red,Cloth FZ Suit Red
2913,Cloth HC Suit・Red,Cloth HC Suit Red
2914,Cloth HS Suit・Red,Cloth HS Suit Red
2915,Cloth Vest・Blue,Cloth Vest Blue
2916,Cloth F Vest・Blue,Cloth F Vest Blue
2917,Cloth FZ Vest・Blue,Cloth FZ Vest Blue
2918,Cloth HC Vest・Blue,Cloth HC Vest Blue
2919,Cloth HS Vest・Blue,Cloth HS Vest Blue
2920,Cloth Suit・Blue,Cloth Suit Blue
2921,Cloth F Suit・Blue,Cloth F Suit Blue
2922,Cloth FZ Suit・Blue,Cloth FZ Suit Blue
2923,Cloth HC Suit・Blue,Cloth HC Suit Blue
2924,Cloth HS Suit・Blue,Cloth HS Suit Blue
2925,Cloth Vest・Purple,Cloth Vest Purple
2926,Cloth F Vest・Purple,Cloth F Vest Purple
2927,Cloth FZ Vest・Purple,Cloth FZ Vest Purple
2928,Cloth HC Vest・Purple,Cloth HC Vest Purple
2929,Cloth HS Vest・Purple,Cloth HS Vest Purple
2930,Cloth Suit・Purple,Cloth Suit Purple
2931,Cloth F Suit・Purple,Cloth F Suit Purple
2932,Cloth FZ Suit・Purple,Cloth FZ Suit Purple
2933,Cloth HC Suit・Purple,Cloth HC Suit Purple
2934,Cloth HS Suit・Purple,Cloth HS Suit Purple
2935,Cloth Vest・Green,Cloth Vest Green
2936,Cloth F Vest・Green,Cloth F Vest Green
2937,Cloth FZ Vest・Green,Cloth FZ Vest Green
2938,Cloth HC Vest・Green,Cloth HC Vest Green
2939,Cloth HS Vest・Green,Cloth HS Vest Green
2940,Cloth Suit・Green,Cloth Suit Green
2941,Cloth F Suit・Green,Cloth F Suit Green
2942,Cloth FZ Suit・Green,Cloth FZ Suit Green
2943,Cloth HC Suit・Green,Cloth HC Suit Green
2944,Cloth HS Suit・Green,Cloth HS Suit Green
2945,Issen 【胴当て】・Red,Issen [Body] Red
2946,Issen F【胴当て】・Red,Issen F[Body] Red
2947,Issen FZ【胴当て】・Red,Issen FZ[Body]Red
2948,Issen HC【胴当て】・Red,Issen HC Body Red
2949,Issen HS【胴当て】・Red,Issen HS [Body] Red
2950,構射【胴当て】・Red,Stance Shot[Body] Red
2951,構射F【胴当て】・Red,Crouch Shot F [Body] Red
2952,構射FZ【胴当て】・Red,Crouch Shot FZ [Body] Red
2953,構射HC【胴当て】・Red,Stance Shot HC [Body] Red
2954,構射HS【胴当て】・Red,Crouching Shot HS Body Red
2955,Issen 【胴当て】・Blue,Issen [Body] Blue
2956,Issen F【胴当て】・Blue,Issen F[Body] Blue
2957,Issen FZ【胴当て】・Blue,Issen FZ[Body]Blue
2958,Issen HC【胴当て】・Blue,Issen HC Body Blue
2959,Issen HS【胴当て】・Blue,Issen HS [Body] Blue
2960,構射【胴当て】・Blue,Stance Shot[Body] Blue
2961,構射F【胴当て】・Blue,Crouch Shot F [Body] Blue
2962,構射FZ【胴当て】・Blue,Crouch Shot FZ [Body] Blue
2963,構射HC【胴当て】・Blue,Stance Shot HC [Body] Blue
2964,構射HS【胴当て】・Blue,Crouching Shot HS Body Blue
2965,Issen 【胴当て】・Yellow,Issen [Body] Yellow
2966,Issen F【胴当て】・Yellow,Issen F[Body] Yellow
2967,Issen FZ【胴当て】・Yellow,Issen FZ[Body]Yellow
2968,Issen HC【胴当て】・Yellow,Issen HC Body Yellow
2969,Issen HS【胴当て】・Yellow,Issen HS [Body] Yellow
2970,構射【胴当て】・Yellow,Stance Shot[Body] Yellow
2971,構射F【胴当て】・Yellow,Crouch Shot F [Body] Yellow
2972,構射FZ【胴当て】・Yellow,Crouch Shot FZ [Body] Yellow
2973,構射HC【胴当て】・Yellow,Stance Shot HC [Body] Yellow
2974,構射HS【胴当て】・Yellow,Crouching Shot HS Body Yellow
2975,Issen 【胴当て】・Black,Issen [Body] Black
2976,Issen F【胴当て】・Black,Issen F[Body] Black
2977,Issen FZ【胴当て】・Black,Issen FZ[Body]Black
2978,Issen HC【胴当て】・Black,Issen HC Body Black
2979,Issen HS【胴当て】・Black,Issen HS [Body] Black
2980,構射【胴当て】・Black,Stance Shot[Body] Black
2981,構射F【胴当て】・Black,Crouch Shot F [Body] Black
2982,構射FZ【胴当て】・Black,Aim Shot FZ Body Black
2983,構射HC【胴当て】・Black,Stance Shot HC [Body] Black
2984,構射HS【胴当て】・Black,Crouching Shot HS Body Black
2985,蜂針 [Chestplate 】・Orange,Bee Stinger [Chestplate] Orange
2986,蜂針F [Chestplate 】・Orange,Bee Stinger F [Chestplate] Orange
2987,蜂針FZ [Chestplate 】・Orange,Wasp Needle FZ [Chestplate] Orange
2988,蜂針HC [Chestplate 】・Orange,Bee Needle HC [Chestplate] Orange
2989,蜂針HS [Chestplate 】・Orange,Bee Stinger HS [Body] Orange
2990,気弾 [Chestplate 】・Orange,Spirit Bullet [Chestplate] Orange
2991,気弾F [Chestplate 】・Orange,Spirit BulletF [Chestplate] Orange
2992,気弾FZ [Chestplate 】・Orange,Spirit Bullet FZ [Chestplate] Orange
2993,気弾HC [Chestplate 】・Orange,Spirit Bullet HC [Chestplate] Orange
2994,気弾HS [Chestplate 】・Orange,Spirit Bullet HS [Chestplate] Orange
2995,蜂針 [Chestplate 】・Blue,Bee Stinger [Chestplate] Blue
2996,蜂針F [Chestplate 】・Blue,Bee Stinger F [Chestplate] Blue
2997,蜂針FZ [Chestplate 】・Blue,Wasp Needle FZ [Chestplate] Blue
2998,蜂針HC [Chestplate 】・Blue,Bee Needle HC [Chestplate] Blue
2999,蜂針HS [Chestplate 】・Blue,Bee Stinger HS [Body] Blue
3000,気弾 [Chestplate 】・Blue,Spirit Bullet [Chestplate] Blue
3001,気弾F [Chestplate 】・Blue,Spirit BulletF [Chestplate] Blue
3002,気弾FZ [Chestplate 】・Blue,Spirit Bullet FZ [Chestplate] Blue
3003,気弾HC [Chestplate 】・Blue,Spirit Bullet HC [Chestplate] Blue
3004,気弾HS [Chestplate 】・Blue,Spirit Bullet HS [Chestplate] Blue
3005,蜂針 [Chestplate 】・Yellow,Bee Stinger [Chestplate] Yellow
3006,蜂針F [Chestplate 】・Yellow,Bee Stinger F [Chestplate] Yellow
3007,蜂針FZ [Chestplate 】・Yellow,Wasp Needle FZ [Chestplate] Yellow
3008,蜂針HC [Chestplate 】・Yellow,Bee Needle HC [Chestplate] Yellow
3009,蜂針HS [Chestplate 】・Yellow,Bee Stinger HS [Body] Yellow
3010,気弾 [Chestplate 】・Yellow,Spirit Bullet [Chestplate] Yellow
3011,気弾F [Chestplate 】・Yellow,Spirit BulletF [Chestplate] Yellow
3012,気弾FZ [Chestplate 】・Yellow,Spirit Bullet FZ [Chestplate] Yellow
3013,気弾HC [Chestplate 】・Yellow,Spirit Bullet HC [Chestplate] Yellow
3014,気弾HS [Chestplate 】・Yellow,Spirit Bullet HS [Chestplate] Yellow
3015,蜂針 [Chestplate 】・Black,Bee Sting [Chestplate] Black
3016,蜂針F [Chestplate 】・Black,Bee Stinger F [Chestplate] Black
3017,蜂針FZ [Chestplate 】・Black,Wasp Needle FZ [Chestplate] Black
3018,蜂針HC [Chestplate 】・Black,Bee Needle HC [Chestplate] Black
3019,蜂針HS [Chestplate 】・Black,Bee Stinger HS [Body] Black
3020,気弾 [Chestplate 】・Black,Spirit Bullet [Chestplate] Black
3021,気弾F [Chestplate 】・Black,Spirit BulletF [Chestplate] Black
3022,気弾FZ [Chestplate 】・Black,Spirit BulletFZ [Chestplate] Black
3023,気弾HC [Chestplate 】・Black,Spirit Bullet HC [Chestplate] Black
3024,気弾HS [Chestplate 】・Black,Spirit Bullet HS [Chestplate] Black
3025,Algol F Mail,
3026,Algol FX Mail,
3027,Algol F Vest,
3028,Algol FX Vest,
3029,抜胴【胴当て】,Draw Body[Body]
3030,抜胴F【胴当て】,NukudouF Chestplate
3031,抜胴FZ【胴当て】,NukudouFZ Chestplate
3032,抜胴HS【胴当て】,Draw Body HS[Body]
3033,長根【胴当て】,Long Root[Chestplate]
3034,長根F【胴当て】,Nagane F [Body]
3035,長根FZ【胴当て】,Nagane FZ [Body]
3036,長根HS【胴当て】,Long Root HS[Chestplate]
3037,花火 [Chestplate 】,Fireworks Body
3038,花火F [Chestplate 】,Fireworks F Body
3039,花火FZ [Chestplate 】,Fireworks FZ Body
3040,花火HS [Chestplate 】,Fireworks HS [Chestplate]
3041,流星 [Chestplate 】,Meteor [Chestplate]
3042,流星F [Chestplate 】,Meteor F [Body]
3043,流星FZ [Chestplate 】,Meteor FZ [Body]
3044,流星HS [Chestplate 】,Meteor HS [Chestplate]
3045,居合【胴当て】,Quick Sheath [Body]
3046,居合F【胴当て】,Iai F [Body]
3047,居合FZ【胴当て】,Iai FZ [Body]
3048,居合HC【胴当て】,Quick Sheath HC [Body]
3049,爆裂【胴当て】,Burst [Body]
3050,爆裂F【胴当て】,Burst F [Body]
3051,爆裂FZ【胴当て】,BlastFZ Body
3052,爆裂HC【胴当て】,Burst HC [Body]
3053,脱兎 [Chestplate 】,Darting Rabbit [Chestplate]
3054,脱兎F [Chestplate 】,Darting Rabbit F [Chestplate]
3055,脱兎FZ [Chestplate 】,Darting Rabbit FZ [Chestplate]
3056,脱兎HC [Chestplate 】,Fleeing Hare HC [Chestplate]
3057, Violent 咲 [Chestplate 】,Violent Bloom [Chestplate]
3058, Violent 咲F [Chestplate 】,Violent Bloom F [Chestplate]
3059, Violent 咲FZ [Chestplate 】,Violent Bloom FZ [Chestplate]
3060, Violent 咲HC [Chestplate 】,Violent Bloom HC [Chestplate]
3061,正拳FZ胴着,Fist FZ Bodywear
3062,正拳HC胴着,Fist HC Bodywear
3063,灼熱FZ胴着,Blazing FZ Body
3064,灼熱HC胴着,Scorching HC Body
3065,龍星FZ胴着,Dragon Star FZ Bodywear
3066,龍星HC胴着,Dragon Star HC Body
3067,虎襲FZ胴着,Tiger Assault FZ Body
3068,虎襲HC胴着,Tiger Assault HC Body
3069,Kontao Vest,
3070,Kontao F Vest,
3071,Kontao FZ Vest,
3072,ダミー,Dummy
3073,ダミー,Dummy
3074,Kontao Suit,
3075,Kontao F Suit,
3076,Kontao FZ Suit,
3077,ダミー,Dummy
3078,ダミー,Dummy
3079,Gloria Mail・Gold,Gloria Mail Gold
3080,Gloria F Mail・Gold,Gloria F Mail Gold
3081,Gloria FZ Mail・Gold,Gloria FZ Mail Gold
3082,Gloria HC Mail・Gold,Gloria HC Mail Gold
3083,Gloria HS Mail・Gold,Gloria HS Mail Gold
3084,Gloria Suit・Gold,Gloria Suit Gold
3085,Gloria F Suit・Gold,Gloria F Suit Gold
3086,Gloria FZ Suit・Gold,Gloria FZ Suit Gold
3087,Gloria HC Suit・Gold,Gloria HC Suit Gold
3088,Gloria HS Suit・Gold,Gloria HS Suit Gold
3089,Gloria Mail・Blue,Gloria Mail Blue
3090,Gloria F Mail・Blue,Gloria F Mail Blue
3091,Gloria FZ Mail・Blue,Gloria FZ Mail Blue
3092,Gloria HC Mail・Blue,Gloria HC Mail Blue
3093,Gloria HS Mail・Blue,Gloria HS Mail Blue
3094,Gloria Suit・Blue,Gloria Suit Blue
3095,Gloria F Suit・Blue,Gloria F Suit Blue
3096,Gloria FZ Suit・Blue,Gloria FZ Suit Blue
3097,Gloria HC Suit・Blue,Gloria HC Suit Blue
3098,Gloria HS Suit・Blue,Gloria HS Suit Blue
3099,Gloria Mail・Water,Gloria Mail Water
3100,Gloria F Mail・Water,Gloria F Mail Water
3101,Gloria FZ Mail・Water,Gloria FZ Mail Water
3102,Gloria HC Mail・Water,Gloria HC Mail Water
3103,Gloria HS Mail・Water,Gloria HS Mail Water
3104,Gloria Suit・Water,Gloria Suit Water
3105,Gloria F Suit・Water,Gloria F Suit Water
3106,Gloria FZ Suit・Water,Gloria FZ Suit Water
3107,Gloria HC Suit・Water,Gloria HC Suit Water
3108,Gloria HS Suit・Water,Gloria HS Suit Water
3109,Gloria Mail・Red,Gloria Mail Red
3110,Gloria F Mail・Red,Gloria F Mail Red
3111,Gloria FZ Mail・Red,Gloria FZ Mail Red
3112,Gloria HC Mail・Red,Gloria HC Mail Red
3113,Gloria HS Mail・Red,Gloria HS Mail Red
3114,Gloria Suit・Red,Gloria Suit Red
3115,Gloria F Suit・Red,Gloria F Suit Red
3116,Gloria FZ Suit・Red,Gloria FZ Suit Red
3117,Gloria HC Suit・Red,Gloria HC Suit Red
3118,Gloria HS Suit・Red,Gloria HS Suit Red
3119,Shinryu 胴着・Red,Divine Dragon Body Red
3120,Shinryu F胴着・Red,Shinryu F Body Wear Red
3121,Shinryu FZ胴着・Red,Shinryu FZ Bodywear Red
3122,Shinryu HC胴着・Red,Shinryu HC Body Red
3123,Shinryu HS胴着・Red,Shinryu HS Body Wear Red
3124,Reppa 胴着・Red,Reppa Body Wear Red
3125,Reppa F胴着・Red,Reppa F Body Red
3126,Reppa FZ胴着・Red,Reppa FZ Body Red
3127,Reppa HC胴着・Red,Reppa HC Body Red
3128,Reppa HS胴着・Red,Reppa HS Body Red
3129,Shinryu 胴着・White,Divine Dragon Body White
3130,Shinryu F胴着・White,Shinryu F Body Wear White
3131,Shinryu FZ胴着・White,Shinryu FZ Body Wear White
3132,Shinryu HC胴着・White,Shinryu HC Body White
3133,Shinryu HS胴着・White,Shinryu HS Body Wear White
3134,Reppa 胴着・White,Reppa Body Wear White
3135,Reppa F胴着・White,Reppa F Body Wear White
3136,Reppa FZ胴着・White,Reppa FZ Body White
3137,Reppa HC胴着・White,Reppa HC Body White
3138,Reppa HS胴着・White,Reppa HS Body Wear White
3139,Shinryu 胴着・Purple,Divine Dragon Body Purple
3140,Shinryu F胴着・Purple,Shinryu F Body Wear Purple
3141,Shinryu FZ胴着・Purple,Shinryu FZ Bodywear Purple
3142,Shinryu HC胴着・Purple,Shinryu HC Body Purple
3143,Shinryu HS胴着・Purple,Shinryu HS Body Wear Purple
3144,Reppa 胴着・Purple,Reppa Body Wear Purple
3145,Reppa F胴着・Purple,Reppa F Body Purple
3146,Reppa FZ胴着・Purple,Reppa FZ Body Purple
3147,Reppa HC胴着・Purple,Reppa HC Body Purple
3148,Reppa HS胴着・Purple,Reppa HS Body Purple
3149,Shinryu 胴着・Yellow,Divine Dragon Body Yellow
3150,Shinryu F胴着・Yellow,Shinryu F Body Wear Yellow
3151,Shinryu FZ胴着・Yellow,Shinryu FZ Body Wear Yellow
3152,Shinryu HC胴着・Yellow,Shinryu HC Body Yellow
3153,Shinryu HS胴着・Yellow,Shinryu HS Body Wear Yellow
