index,source,target
1629,祭のあとに【負け犬】,After the Festival [Loser]
1630,祭のあとに【負け犬】,After the Festival [Loser]
1631,祭のあとに【負け犬】,After the Festival [Loser]
1632,祭のあとに【負け犬】,After the Festival [Loser]
1633,祭のあとに【負け犬】,After the Festival [Loser]
1634,祭のあとに【負け犬】,After the Festival [Loser]
1635,祭のあとに【負け犬】,After the Festival [Loser]
1636,ダミー,Dummy
1637,ダミー,Dummy
1638,White Fatalis R Wing,
1639,G・Lune R Coat,G Lune R Coat
1640,S・Sol R Coat,S Sol R Coat
1641,Death Stench L Belly,
1642,Leather L Belt,
1643,C・ライトL Belt,C Light L Belt
1644,Ceanataur R Coat,
1645,Diablos R Coat,
1646,Blango R Coat,
1647,Conga R Faulds,
1648,Conga R Coat,
1649,Hypnoc R Coat,
1650,Monodevil R Coat,
1651,フェリ Faulds,Feri Faulds
1652,フェリF Faulds,Feri F Faulds
1653,フェリ Coat,Feri Coat
1654,フェリF Coat,Feri F Coat
1655,テネール Waist,Tenale Waist
1656,テネールF Waist,Tenel F Waist
1657,テネール Belt,Tenale Belt
1658,テネールF Belt,Tenale F Belt
1659,Robust アンダ,Robust Under
1660,Robust Fアンダ,Robust F Under
1661,Robust テイル,Robust Tail
1662,Robust Fテイル,Robust F Tail
1663,Kukubo Coil,
1664,Kukubo F Coil,
1665,Kukubo Coat,
1666,Kukubo F Coat,
1667,Falco Faulds,
1668,Falco F Faulds,
1669,Falco Coat,
1670,Falco F Coat,
1671,ヴェスナ Coil,Vesna Coil
1672,ヴェスナF Coil,VesnaF Coil
1673,ベラノ Coil,Berano Coil
1674,ベラノF Coil,Vellano F Coil
1675,カリフ Coil,Caliph Coil
1676,カリフF Coil,Caliph F Coil
1677,シター Coat,Sita Coat
1678,シターF Coat,Sita F Coat
1679,コンセト Coil,Conseto Coil
1680,コンセトF Coil,Conseto F Coil
1681,バステル Coil,Bastel Coil
1682,バステルF Coil,Bastel F Coil
1683,カタフ Coil,Kataf Coil
1684,カタフF Coil,Kataf F Coil
1685,ハネツァ Coat,Hanetsa Coat
1686,ハネツァF Coat,Hanetsa F Coat
1687,Bunny Belt・Black,Bunny Belt Black
1688,Bunny F Belt・Black,Bunny F Belt Black
1689,Bunny Coat・Black,Bunny Coat Black
1690,Bunny F Coat・Black,Bunny F Coat Black
1691,Bunny Belt・White,Bunny Belt White
1692,Bunny F Belt・White,Bunny F Belt White
1693,Bunny Coat・White,Bunny Coat White
1694,Bunny F Coat・White,Bunny F Coat White
1695,Bunny Belt・Red,Bunny Belt Red
1696,Bunny F Belt・Red,Bunny F Belt Red
1697,Bunny Coat・Red,Bunny Coat Red
1698,Bunny F Coat・Red,Bunny F Coat Red
1699,Bunny Belt・Purple,Bunny Belt Purple
1700,Bunny F Belt・Purple,Bunny F Belt Purple
1701,Bunny Coat・Purple,Bunny Coat Purple
1702,Bunny F Coat・Purple,Bunny F Coat Purple
1703,昇龍 Black Obi・White,Rising Dragon Black Sash White
1704,昇龍F Black Obi・White,Rising Dragon F Black Sash White
1705,波動 Black Obi・White,Wave Black Sash White
1706,波動F Black Obi・White,WaveF Black Sash White
1707,百裂 Waistband・Blue,Hundred Rends Waistband Blue
1708,百裂F Waistband・Blue,Hundred Rends F Waistband Blue
1709,気功 Waistband・Blue,Chi Waistband Blue
1710,気功F Waistband・Blue,Qigong F Waistband Blue
1711,昇龍 Black Obi・紺,Rising Dragon Black Sash Navy
1712,昇龍F Black Obi・紺,Rising Dragon F Black Sash Navy
1713,波動 Black Obi・紺,Wave Black Sash Navy
1714,波動F Black Obi・紺,Wave F Black Sash Navy
1715,百裂 Waistband・Black,Hundred Rends Waistband Black
1716,百裂F Waistband・Black,Hundred Rends F Waistband Black
1717,気功 Waistband・Black,Chi Waistband Black
1718,気功F Waistband・Black,Qigong F Waistband Black
1719,昇龍 Black Obi・Yellow,Rising Dragon Black Sash Yellow
1720,昇龍F Black Obi・Yellow,Rising Dragon F Black Sash Yellow
1721,波動 Black Obi・Yellow,Wave Black Sash Yellow
1722,波動F Black Obi・Yellow,WaveF Black Sash Yellow
1723,百裂 Waistband・Yellow,Hundred Rends Waistband Yellow
1724,百裂F Waistband・Yellow,Hundred Rends F Waistband Yellow
1725,気功 Waistband・Yellow,Chi Waistband Yellow
1726,気功F Waistband・Yellow,Qigong F Waistband Yellow
1727,昇龍 Black Obi・Purple,Rising Dragon Black Sash Purple
1728,昇龍F Black Obi・Purple,Rising Dragon F Black Sash Purple
1729,波動 Black Obi・Purple,Wave Black Sash Purple
1730,波動F Black Obi・Purple,WaveF Black Sash Purple
1731,百裂 Waistband・Green,Hundred Rends Waistband Green
1732,百裂F Waistband・Green,Hundred Rends F Waistband Green
1733,気功 Waistband・Green,Chi Waistband Green
1734,気功F Waistband・Green,Qigong F Waistband Green
1735,Steno Elytra ー・Orange,Steno Elytra - Orange
1736,Steno F Elytra ー・Orange,Steno F Elytra Orange
1737,Steno Coat・Orange,Steno Coat Orange
1738,Steno F Coat・Orange,Steno F Coat Orange
1739,Steno Elytra ー・Peach,Steno Elytra - Peach
1740,Steno F Elytra ー・Peach,Steno F Elytra Peach
1741,Steno Coat・Peach,Steno Coat Peach
1742,Steno F Coat・Peach,Steno F Coat Peach
1743,Steno Elytra ー・Blue,Steno Elytra - Blue
1744,Steno F Elytra ー・Blue,Steno F Elytra Blue
1745,Steno Coat・Blue,Steno Coat Blue
1746,Steno F Coat・Blue,Steno F Coat Blue
1747,Steno Elytra ー・Red,Steno Elytra - Red
1748,Steno F Elytra ー・Red,Steno F Elytra Red
1749,Steno Coat・Red,Steno Coat Red
1750,Steno F Coat・Red,Steno F Coat Red
1751,Jumpin' Belt,
1752,Jumpin' F Belt,
1753,Jumpin' Coat,
1754,Jumpin' F Coat,
1755,アデュス Faulds,Adeus Faulds
1756,アデュスF Faulds,Adeus F Faulds
1757,アデュス Coat,Adeus Coat
1758,アデュスF Coat,Adeus F Coat
1759,Metenera Coil,
1760,Metenera F Coil,
1761,Metenera Coat,
1762,Metenera F Coat,
1763,Excelle Faulds,
1764,Excelle F Faulds,
1765,Excelle Coat,
1766,Excelle F Coat,
1767,Pupen Faulds,
1768,Pupen F Faulds,
1769,Pupen Coat,
1770,Pupen F Coat,
1771,Moss Covered Faulds,
1772,Moss Covered F Faulds,
1773,Moss Covered Coat,
1774,Moss Covered F Coat,
1775,Kagura 【腰当て】 SP Red,Kagura [Waist] SP Red
1776,Kagura 【腰当て】 SP Black,Kagura [Waist] SP Black
1777,Kagura 【腰当て】 SP Purple,Kagura [Waist] SP Purple
1778,Kamiza 【腰当て】 SP Red,Kamiza[Waist] SP Red
1779,Kamiza 【腰当て】 SP Black,Kamiza[Waist] SP Black
1780,Kamiza 【腰当て】 SP Purple,Kamiza[Waist] SP Purple
1781,Mosswine Hip SP White,
1782,Mosswine Hip SP Yellow,
1783,Mosswine Hip SP Blue,
1784,King Beetle Lコクサ,King Beetle L Coxa
1785,Hypnoc L Faulds,
1786,Conga L Faulds,
1787,Chainmail R Belt,
1788,Hermitaur R Coat,
1789,Gypceros R Faulds,
1790,Gen R Faulds,
1791,Shasse Faulds,
1792,Shasse Coat,
1793,Gospel F Faulds,
1794,Gospel F Coat,
1795,Rouge F Faulds,
1796,Freyja Coil,
1797,Freyja Coat,
1798,Paria FX Faulds,
1799,Paria FX Coat,
1800,Guren FX Faulds,
1801,Guren FX Coat,
1802,Ruko Wing,
1803,Ruko F Wing,
1804,Ruko テイル,Ruko Tail
1805,Ruko Fテイル,Ruko F Tail
1806,Blitz フープ,Blitz Hoop
1807,Blitz ショルト,Blitz Sholt
1808,Lils Faulds,
1809,ダミー,Dummy
1810,Lils Coat,
1811,ダミー,Dummy
1812,Kagura FX【腰当て】,Kagura FX[Waist]
1813,Kamiza FX【腰当て】,Kamiza FX[Waist]
1814,Blue Sky Obi,
1815,Blue Sky Obi・魁,Blue Sky Obi Prime
1816,Welkin Obi,
1817,Welkin Obi・魁,Welkin Obi Vanguard
1818,Breo Faulds,
1819,Breo F Faulds,
1820,Vinen Waist,
1821,Vinen F Waist,
1822,Vinen Belt,
1823,Vinen F Belt,
1824,アナトリ Faulds,Anatori Faulds
1825,アナトリ Coat,Anatori Coat
1826,Edio Coil・Blue,Edio Coil Blue
1827,Edio F Coil・Blue,Edio F Coil Blue
1828,Edio Coat・Blue,Edio Coat Blue
1829,Edio F Coat・Blue,Edio F Coat Blue
1830,Edio Coil・Red,Edio Coil Red
1831,Edio F Coil・Red,Edio F Coil Red
1832,Edio Coat・Red,Edio Coat Red
1833,Edio F Coat・Red,Edio F Coat Red
1834,Edio Coil・Yellow,Edio Coil Yellow
1835,Edio F Coil・Yellow,Edio F Coil Yellow
1836,Edio Coat・Yellow,Edio Coat Yellow
1837,Edio F Coat・Yellow,Edio F Coat Yellow
1838,Edio Coil・Black,Edio Coil Black
1839,Edio F Coil・Black,Edio F Coil Black
1840,Edio Coat・Black,Edio Coat Black
1841,Edio F Coat・Black,Edio F Coat Black
1842,Abitto Coil,
1843,Abitto F Coil,
1844,Abitto Coat,
1845,Abitto F Coat,
1846,Howx Faulds,
1847,Howx F Faulds,
1848,Howx Coat,
1849,Howx F Coat,
1850,Pirata Faulds,
1851,Pirata F Faulds,
1852,Pirata Coat,
1853,Pirata F Coat,
1854,アレス Coil,Ares Coil
1855,アレスF Coil,Ares F Coil
1856,カリノ Coil,Hunting Coil
1857,カリノF Coil,Hunting F Coil
1858,ルルス Coil,Lulus Coil
1859,ルルスF Coil,LulusF Coil
1860,Nada Coat,
1861,Nada F Coat,
1862,Rosa Coil,
1863,Rosa F Coil,
1864,Haosu Coil,
1865,Haosu F Coil,
1866,Miru Coil,
1867,Miru F Coil,
1868,Pasu Coat,
1869,Pasu F Coat,
1870,Randa Waist・Yellow,Randa Waist Yellow
1871,蘭蛮の Waist・Yellow,Ranban Waist Yellow
1872,Randa Obi・Yellow,Randa Obi Yellow
1873,蘭蛮の Obi・Yellow,Ranban Obi Yellow
1874,Randa Waist・Red,Randa Waist Red
1875,蘭蛮の Waist・Red,Ranban Waist Red
1876,Randa Obi・Red,Randa Obi Red
1877,蘭蛮の Obi・Red,Ranban Obi Red
1878,Randa Waist・Purple,Randa Waist Purple
1879,蘭蛮の Waist・Purple,Ranban Waist Purple
1880,Randa Obi・Purple,Randa Obi Purple
1881,蘭蛮の Obi・Purple,Ranban Obi Purple
1882,Randa Waist・Gold,Randa Waist Gold
1883,蘭蛮の Waist・Gold,Ranban Waist Gold
1884,Randa Obi・Gold,Randa Obi Gold
1885,蘭蛮の Obi・Gold,Ranban Obi Gold
1886,竜巻 Colour Belt・Black,Tornado Colour Belt Black
1887,竜巻F Colour Belt・Black,Tornado F Colour Belt Black
1888,True 空 Colour Belt・Black,True Sky Colour Belt Black
1889,True 空F Colour Belt・Black,True SkyF Colour Belt Black
1890,千裂 Waistband・Black,Thousand Rends Waistband Black
1891,千裂F Waistband・Black,Thousand Rends F Waistband Black
1892,覇山 Waistband・Black,Supreme Mountain Waistband Black
1893,覇山F Waistband・Black,Supreme Mountain F Waistband Black
1894,竜巻 Colour Belt・Tea,Tornado Colour Belt Tea
1895,竜巻F Colour Belt・Tea,Tornado F Colour Belt Tea
1896,True 空 Colour Belt・Tea,True Sky Colour Belt Tea
1897,True 空F Colour Belt・Tea,True SkyF Colour Belt Tea
1898,千裂 Waistband・Purple,Thousand Rends Waistband Purple
1899,千裂F Waistband・Purple,Thousand Rends F Waistband Purple
1900,覇山 Waistband・Purple,Supreme Mountain Waistband Purple
1901,覇山F Waistband・Purple,Supreme Mountain F Waistband Purple
1902,竜巻 Colour Belt・White,Tornado Colour Belt White
1903,竜巻F Colour Belt・White,Tornado F Colour Belt White
1904,True 空 Colour Belt・White,True Sky Colour Belt White
1905,True 空F Colour Belt・White,True SkyF Colour Belt White
1906,千裂 Waistband・White,Thousand Rends Waistband White
1907,千裂F Waistband・White,Thousand Rends F Waistband White
1908,覇山 Waistband・White,Supreme Mountain Waistband White
1909,覇山F Waistband・White,Supreme Mountain F Waistband White
1910,竜巻 Colour Belt・Blue,Tornado Colour Belt Blue
1911,竜巻F Colour Belt・Blue,Tornado F Colour Belt Blue
1912,True 空 Colour Belt・Blue,True Sky Colour Belt Blue
1913,True 空F Colour Belt・Blue,True SkyF Colour Belt Blue
1914,千裂 Waistband・Green,Thousand Rends Waistband Green
1915,千裂F Waistband・Green,Thousand Rends F Waistband Green
1916,覇山 Waistband・Green,Supreme Mountain Waistband Green
1917,覇山F Waistband・Green,Supreme Mountain F Waistband Green
1918,正拳 Black Obi,Fist Black Sash
1919,正拳F Black Obi,Fist F Black Sash
1920,灼熱 Black Obi,Scorching Black Obi
1921,灼熱F Black Obi,Scorching F Black Obi
1922,龍星 Waistband,Dragon Star Waistband
1923,龍星F Waistband,Dragon Star F Waistband
1924,虎襲 Waistband,Tiger Assault Waistband
1925,虎襲F Waistband,Tiger Assault F Waistband
1926,旋風 Black Obi,Whirlwind Black Sash
1927,旋風F Black Obi,Whirlwind F Black Sash
1928,巴 Black Obi,Swirl Black Sash
1929,巴F Black Obi,Swirl F Black Sash
1930,Heaven 空 Waistband,Heaven Sky Waistband
1931,Heaven 空F Waistband,Heaven Sky F Waistband
1932,Heaven 昇 Waistband,Heaven Ascend Waistband
1933,Heaven 昇F Waistband,Heaven AscendF Waistband
1934,Jeamu Coil,
1935,Jeamu F Coil,
1936,Amyusu Coil,
1937,Amyusu F Coil,
1938,Clevan Coil,
1939,Clevan F Coil,
1940,Meterosu Coat,
1941,Meterosu F Coat,
1942,Shipureru Coil,
1943,Shipureru F Coil,
1944,Toresupa Coil,
1945,Toresupa F Coil,
1946,Suteraru Coil,
1947,Suteraru F Coil,
1948,Hakyura Coat,
1949,Hakyura F Coat,
1950,Orutemo F Coil,
1951,Orutemo F Coat,
1952,忍の Obi・陰 SP Yellow,Shinobi Obi Yin SP Yellow
1953,忍の Obi・陰 SP Red,Shinobi Obi Yin SP Red
1954,忍の Obi・陰 SP Blue,Shinobi Obi Yin SP Blue
1955,K. Lobster Coil SP Black,
1956,K. Lobster Coil SP Green,
1957,K. Lobster Coil SP Blue,
1958,K. Lobster Coat SP Black,
1959,K. Lobster Coat SP Green,
1960,K. Lobster Coat SP Blue,
1961,Aneshisu F Faulds,
1962,Aneshisu F Coat,
1963,Buran F Faulds,
1964,Zwinger Coil,
1965,Zwinger Coat,
1966,Demon Lord ノ虎布・魁,Demon Lord Tiger Cloth Vanguard
1967,童子ノ虎布・魁,Youth Tiger Cloth Vanguard
1968,Melan F Faulds,
1969,Melan F Coat,
1970,Buto F Waist,
1971,Himeros FX Faulds,
1972,Charien FX Coat,
1973,Bureshisu FX Faulds,
1974,Rathalos LX Faulds,
1975,Rath Soul RX Coil,
1976,Khezu LX Faulds,
1977,Khezu RX Faulds,
1978,High Metal LX Faulds,
1979,High Metal RX Faulds,
1980,Hornetaur LX Coat,
1981,Hornetaur RX Coat,
1982,Beru ドラR Faulds,Beru Dora R Faulds
1983,Beru ドラR Coat,Beru Dora R Coat
1984,Flame Coil,
1985,Flame Coat,
1986,Noon Glow Obi,
1987,夕茜ノ Obi,Evening Crimson Sash
1988,Poogie Hip,
1989,Poogie F Hip,
1990,Poogie Nappy,
1991,Poogie F Nappy,
1992,Mandora Coil,
1993,Mandora F Coil,
1994,Mandora Coat,
1995,Mandora F Coat,
1996,Aonoko Coil,
1997,Aonoko F Coil,
1998,Aonoko Coat,
1999,Aonoko F Coat,
2000,Zeroi Faulds,
2001,Zeroi F Faulds,
2002,Zeroi Coat,
2003,Zeroi F Coat,
2004,Rail Coil,
2005,Rail F Coil,
2006,Rail Coat,
2007,Rail F Coat,
2008,Rudeos Faulds,
2009,Rudeos F Faulds,
2010,Rudeos Coat,
2011,Rudeos F Coat,
2012,Orchesis Coil,
2013,Orchesis F Coil,
2014,Orchesis Coat,
2015,Orchesis F Coat,
2016,フルイト Faulds,Fuluit Faulds
2017,フルイトF Faulds,Fuluit F Faulds
2018,ゲレオン Faulds,Gereon Faulds
2019,ゲレオンF Faulds,GereonF Faulds
2020,ケック Faulds,Kekk Faulds
2021,ケックF Faulds,KekkF Faulds
2022,ヘンフロ Coat,Henfro Coat
2023,ヘンフロF Coat,HenfloF Coat
2024,フリゲト Faulds,Friget Faulds
2025,フリゲトF Faulds,Friget F Faulds
2026,バーク Faulds,Bark Faulds
2027,バークF Faulds,Bark F Faulds
2028,ブリガン Faulds,Brigan Faulds
2029,ブリガンF Faulds,Brigan F Faulds
2030,プラム Coat,Plum Coat
2031,プラムF Coat,Plum F Coat
2032,Maisto Coil・Crimson,Maisto Coil Crimson
2033,Maisto F Coil・Crimson,Maisto F Coil Crimson
2034,Maisto Coat・Crimson,Maisto Coat Crimson
2035,Maisto F Coat・Crimson,Maisto F Coat Crimson
2036,Maisto Coil・Green,Maisto Coil Green
2037,Maisto F Coil・Green,Maisto F Coil Green
2038,Maisto Coat・Green,Maisto Coat Green
2039,Maisto F Coat・Green,Maisto F Coat Green
2040,Maisto Coil・Green,Maisto Coil Green
2041,Maisto F Coil・Green,Maisto F Coil Green
2042,Maisto Coat・Green,Maisto Coat Green
2043,Maisto F Coat・Green,Maisto F Coat Green
2044,Maisto Coil・Pink,Maisto Coil Pink
2045,Maisto F Coil・Pink,Maisto F Coil Pink
2046,Maisto Coat・Pink,Maisto Coat Pink
2047,Maisto F Coat・Pink,Maisto F Coat Pink
2048,Wagune Coil,
2049,Wagune F Coil,
2050,Wagune Coat,
2051,Wagune F Coat,
2052,Pistis F Coil,
2053,Pistis F Coat,
2054,Hypnoc Coil SP Green,
2055,Hypnoc Coil SP Red,
2056,Hypnoc Coil SP Yellow,
2057,Beru Faulds SP Black,
2058,Beru Faulds SP Red,
2059,Beru Faulds SP Purple,
2060,Beru Coat SP Black,
2061,Beru Coat SP Red,
2062,Beru Coat SP Purple,
2063,Rurudi Coil,
2064,Rurudi Coat,
2065,Arc F Faulds,
2066,Arc F Coat,
2067,Strega FX Faulds,
2068,Strega FX Coat,
2069,Rath Heart RX Coil,
2070,Rathian LX Faulds,
2071,Vespoid RX Coat,
2072,Vespoid LX Coat,
2073,Hermitaur RX Faulds,
2074,Hermitaur LX Faulds,
2075,Diablos RX Coil,
2076,Diablos LX Coil,
2077,リリオ Coil,Lilio Coil
2078,フレサ Coil,Fresa Coil
2079,クラ Beru Coil,Kura Beru Coil
2080,シルエラ Coil,Shirela Coil
2081,カメ Lea Coil,Turtle Lea Coil
2082,ハシント Coil,Hacinto Coil
2083,セレソ Coil,Serezo Coil
2084,オリバ Coil,Oriba Coil
2085,ラウレル Coat,Laurel Coat
2086,ココ Coat,Koko Coat
2087,グラナダ Coat,Granada Coat
2088,アトロ Waist,Atro Waist
2089,アトロF Waist,Atro F Waist
2090,アトロ Belt,Atro Belt
2091,アトロF Belt,Atro F Belt
2092,Gogomoa Faulds,
2093,Gogomoa F Faulds,
2094,Gogomoa Coat,
2095,Gogomoa F Coat,
2096,Wadatsumi 【丸 Obi 】,Wadatsumi [Maru Obi]
2097,Okami 【丸 Obi 】,Okami (Maru Obi)
2098,Diina Waist,
2099,Diina F Waist,
2100,True Shadow Obi,
2101,True Shadow Obi・魁,True Shadow Waist Pioneer
2102,翔影ノ Obi,Soaring Shadow Obi
2103,翔影ノ Obi・魁,Soaring Shadow Sash Vanguard
2104,Black Tiger Obi,
2105,Black 豹ノ Obi,Black Leopard Obi
2106,刹帝利ノ虎布,Kshatriya's Tiger Cloth
2107,婆羅門ノ虎布,Brahman Tiger Cloth
2108,Galitos Belt・Tea,Galitos Belt Tea
2109,Galitos F Belt・Tea,Galitos F Belt Tea
2110,Galitos Coat・Tea,Galitos Coat Tea
2111,Galitos F Coat・Tea,Galitos F Coat Tea
2112,Galitos Belt・Red,Galitos Belt Red
2113,Galitos F Belt・Red,Galitos F Belt Red
2114,Galitos Coat・Red,Galitos Coat Red
2115,Galitos F Coat・Red,Galitos F Coat Red
2116,Galitos Belt・Black,Galitos Belt Black
2117,Galitos F Belt・Black,Galitos F Belt Black
2118,Galitos Coat・Black,Galitos Coat Black
2119,Galitos F Coat・Black,Galitos F Coat Black
2120,Galitos Belt・Water,Galitos Belt Water
2121,Galitos F Belt・Water,Galitos F Belt Water
2122,Galitos Coat・Water,Galitos Coat Water
2123,Galitos F Coat・Water,Galitos F Coat Water
2124,Riburi Coil,
2125,Riburi F Coil,
2126,Riburi FZ Coil,
2127,Riburi Coat,
2128,Riburi F Coat,
2129,Riburi FZ Coat,
2130,Ridere Coil,
2131,Ridere F Coil,
2132,Ridere Coat,
2133,Ridere F Coat,
2134,Riot Faulds,
2135,Riot F Faulds,
2136,Riot Coat,
2137,Riot F Coat,
2138,スケ Ina Faulds,Suke Ina Faulds
2139,スケ Ina F Faulds,Suke Ina F Faulds
2140,ミッシナ Faulds,Misshina Faulds
2141,ミッシナF Faulds,Mischina F Faulds
2142,プリース Faulds,Pris Faulds
2143,プリースF Faulds,Pris F Faulds
2144,レキトリ Coat,Lekitri Coat
2145,レキトリF Coat,Lekitri F Coat
2146,マドニカ Faulds,Madonika Faulds
2147,マドニカF Faulds,Madonika F Faulds
2148,ヴィリヤ Faulds,Viria Faulds
2149,ヴィリヤF Faulds,Viria F Faulds
2150,ラプラル Faulds,Rapural Faulds
2151,ラプラルF Faulds,Lapral F Faulds
2152,サザール Coat,Sazal Coat
2153,サザールF Coat,Sazal F Coat
2154,Truss Belt Blue,
2155,Truss F Belt Blue,
2156,Truss サッシュ Blue,Truss Sash Blue
2157,Truss Fサッシュ Blue,Truss F Sash Blue
2158,Truss Belt Red,
2159,Truss F Belt Red,
2160,Truss サッシュ Red,Truss Sash Red
2161,Truss Fサッシュ Red,Truss F Sash Red
2162,Truss Belt White,
2163,Truss F Belt White,
2164,Truss サッシュ White,Truss Sash White
2165,Truss Fサッシュ White,Truss F Sash White
2166,Truss Belt Purple,
2167,Truss F Belt Purple,
2168,Truss サッシュ Purple,Truss Sash Purple
2169,Truss Fサッシュ Purple,Truss F Sash Purple
2170,Demon Coat Blue,
2171,Demon F Coat Blue,
2172,Chaos Coat Blue,
2173,Chaos F Coat Blue,
2174,Demon Coat Red,
2175,Demon F Coat Red,
2176,Chaos Coat Red,
2177,Chaos F Coat Red,
2178,Demon Coat Green,
2179,Demon F Coat Green,
2180,Chaos Coat Green,
2181,Chaos F Coat Green,
2182,Demon Coat White,
2183,Demon F Coat White,
2184,Chaos Coat White,
2185,Chaos F Coat White,
2186,Shadow Wing Purple,
2187,Shadow F Wing Purple,
2188,Soul Wing Purple,
2189,Soul F Wing Purple,
2190,Shadow Wing Red,
2191,Shadow F Wing Red,
2192,Soul Wing Red,
2193,Soul F Wing Red,
2194,Shadow Wing Green,
2195,Shadow F Wing Green,
2196,Soul Wing Green,
2197,Soul F Wing Green,
2198,Shadow Wing White,
2199,Shadow F Wing White,
2200,Soul Wing White,
2201,Soul F Wing White,
2202,フィディ Faulds,Fidi Faulds
2203,エピディ Faulds,Epidi Faulds
2204,ヴェルフィ Faulds,Velufi Faulds
2205,ヴェルフィ Coat,Velufi Coat
2206,テリオグ Faulds,Teriog Faulds
2207,テリオグ Coat,Teriog Coat
2208,Kurossu Coil,
2209,Kurossu F Coil,
2210,Kurossu Coat,
2211,Kurossu F Coat,
2212,Shieri FX Faulds,
2213,Shieri FX Coat,
2214,Craft FX Coil,
2215,Craft FX Coat,
2216,Moss Covered FX Faulds,
2217,Moss Covered FX Coat,
2218,Excelle FX Faulds,
2219,Excelle FX Coat,
2220,Blue Sky Obi・True,Blue Sky Obi True
2221,Welkin Obi・True,Welkin Obi True
2222,ビステマ Coat,Bistema Coat
2223,Rath Duo F Coil,
2224,Rath Duo F Coat,
2225,ロークF Faulds,Rook F Faulds
2226,ロークF Coat,Rook F Coat
2227,Buruho F Coil・Blue,Buruho F Coil Blue
2228,マー Gear F Coat・Blue,Marr Gear F Coat Blue
2229,Gogomoa FX Faulds,
2230,Gogomoa FX Coat,
2231,Kuraaji FX Faulds,
2232,Kuraaji FX Coat,
2233,Zaakaa FX Coil,
2234,Chaser FX Belt,
2235,Abitto FZ Coil,
2236,Abitto FZ Coat,
2237,Arge FZ Coil,
2238,Arge FZ Coat,
2239,Camarera FZ Coil,
2240,Camarera FZ Coat,
2241,Metenera FZ Coil,
2242,Metenera FZ Coat,
2243,Ruko FX Wing,
2244,Ruko FXテイル,Ruko FX Tail
2245,Zamuza Faulds,
2246,Zamuza F Faulds,
2247,Zamuza FX Faulds,
2248,Zamuza Coat,
2249,Zamuza F Coat,
2250,Zamuza FX Coat,
2251,Abiorugu Faulds,
2252,Abiorugu F Faulds,
2253,Abiorugu FX Faulds,
2254,Abiorugu Coat,
2255,Abiorugu F Coat,
2256,Abiorugu FX Coat,
2257,Black Belt Coil SP White,
2258,Black Belt Coil SP Black,
2259,Black Belt Coil SP Blue,
2260,Apkallu Coil SP White,
2261,Apkallu Coil SP Green,
2262,Apkallu Coil SP Yellow,
2263,Cepha LX Faulds,
2264,Blango LX Faulds,
2265,Gravios LX Faulds,
2266,Bone LX Coat,
2267,Cepha RX Faulds,
2268,Blango RX Faulds,
2269,Gravios RX Faulds,
2270,Bone RX Coat,
2271,White Snake Obi,
2272,White Snake Obi・魁,White Snake Sash Pioneer
2273,White 鳥ノ Obi,White Bird Sash
2274,White 鳥ノ Obi・魁,White Bird Sash Vanguard
2275,Kakabu Coil,
2276,Kakabu Coat,
2277,Onero Faulds,
2278,Onero Coat,
2279,Jyaga Faulds,
2280,Jyaga Coat,
2281,Omet Coil・Black,Omet Coil Black
2282,Omet F Coil・Black,Omet F Coil Black
2283,Omet Coat・Black,Omet Coat Black
2284,Omet F Coat・Black,Omet F Coat Black
2285,Omet Coil・Red,Omet Coil Red
2286,Omet F Coil・Red,Omet F Coil Red
2287,Omet Coat・Red,Omet Coat Red
2288,Omet F Coat・Red,Omet F Coat Red
2289,Omet Coil・White,Omet Coil White
2290,Omet F Coil・White,Omet F Coil White
2291,Omet Coat・White,Omet Coat White
2292,Omet F Coat・White,Omet F Coat White
2293,Omet Coil・Blue,Omet Coil Blue
2294,Omet F Coil・Blue,Omet F Coil Blue
2295,Omet Coat・Blue,Omet Coat Blue
2296,Omet F Coat・Blue,Omet F Coat Blue
2297,Rutare Faulds,
2298,Rutare F Faulds,
2299,Rutare Coat,
2300,Rutare F Coat,
2301,Rolling Flow の腰当て,Rolling Flow Waist
2302,Rolling Flow の腰当て・魁,Rolling Flow Waist Vanguard
2303,旋転の Waist て,Spinning Waistguard
2304,旋転の Waist て・魁,Spinning Waistguard Vanguard
2305,厳岩の Waist て,Sternrock Waist
2306,厳岩の Waist て・魁,Sternrock Waist Vanguard
2307,不破の Waist て,Fuwa Waistguard
2308,不破の Waist て・魁,Fuwa Waistguard Kai
2309,無想の Waist て,No-Mind Waistguard
2310,無想の Waist て・魁,No-Mind Waistguard Vanguard
2311,俊激の Obi,Swift and Fierce Waist
2312,俊激の Obi・魁,Swift and Fierce Waist Pioneer
2313,Suifudo Coil,
2314,Suifudo F Coil,
2315,Merodesu Coil,
2316,Merodesu F Coil,
2317,Sumatosu Coil,
2318,Sumatosu F Coil,
2319,Passhio Coat,
2320,Passhio F Coat,
2321,Cultu Coil・Ash,Cultu Coil Ash
2322,Cultu F Coil・Ash,Cultu F Coil Ash
2323,Cultu Coat・Ash,Cultu Coat Ash
2324,Cultu F Coat・Ash,Cultu F Coat Ash
2325,Cultu Coil・Blue,Cultu Coil Blue
2326,Cultu F Coil・Blue,Cultu F Coil Blue
2327,Cultu Coat・Blue,Cultu Coat Blue
2328,Cultu F Coat・Blue,Cultu F Coat Blue
2329,Cultu Coil・Orange,Cultu Coil Orange
2330,Cultu F Coil・Orange,Cultu F Coil Orange
