index,source,target
2592,武者F【 Kote 】,Warrior F[Arms]
2593,日光F【 Kote 】,Sunlight F [Arms]
2594,Wadatsumi F [Sleeves 】,
2595,Okami F [Sleeves 】,
2596,チャチャブプーニヨ,Chachabu Puuniyo
2597,チャチャブプニュス,Chachabu Punyus
2598,チャチャブ Brachia,Chachabu Brachia
2599,チャチャブケイル,Chachabu Cale
2600,Santa Arms,
2601,Santa F Arms,
2602,Santa Guard,
2603,Santa F Guard,
2604,トリート Arms,Treat Arms
2605,トリートF Arms,Treat F Arms
2606,トリートFY Arms,Treat FY Arms
2607,トリートHC Arms,Treat HC Arms
2608,トリート Guard,Treat Guard
2609,トリートF Guard,Treat F Guard
2610,トリートFY Guard,Treat FY Guard
2611,トリートHC Guard,Treat HC Guard
2612,Tangusu Arms,
2613,Tangusu F Arms,
2614,Tangusu FY Arms,
2615,Tangusu HC Arms,
2616,Kobaruta Guard,
2617,Kobaruta F Guard,
2618,Kobaruta FY Guard,
2619,Kobaruta HC Guard,
2620,Dogumea Arms,
2621,Dogumea F Arms,
2622,Dogumea FY Arms,
2623,Dogumea HC Arms,
2624,Dogumea Guard,
2625,Dogumea F Guard,
2626,Dogumea FY Guard,
2627,Dogumea HC Guard,
2628,Madaru Arms,
2629,Madaru F Arms,
2630,Madaru FY Arms,
2631,Madaru HC Arms,
2632,Madaru Guard,
2633,Madaru F Guard,
2634,Madaru FY Guard,
2635,Madaru HC Guard,
2636,Diru HC Arms,
2637,Diru HC Guard,
2638,Vinen FY Arms,
2639,Vinen HC Arms,
2640,Vinen FY Guard,
2641,Vinen HC Guard,
2642,Breo FY Arms,
2643,Breo HC Arms,
2644,Kakabu F Arms,
2645,Kakabu FY Arms,
2646,Kakabu HC Arms,
2647,Kakabu F Guard,
2648,Kakabu FY Guard,
2649,Kakabu HC Guard,
2650,Gospel FY Arms,
2651,Gospel HC Arms,
2652,Gospel FY Guard,
2653,Gospel HC Guard,
2654,Zodic Arms・Blue,Zodic Arms Blue
2655,Zodic F Arms・Blue,Zodic F Arms Blue
2656,Zodic FZ Arms・Blue,Zodic FZ Arms Blue
2657,Zodic Guard・Blue,Zodic Guard Blue
2658,Zodic F Guard・Blue,Zodic F Guard Blue
2659,Zodic FZ Guard・Blue,Zodic FZ Guard Blue
2660,Zodic Arms・Tea,Zodic Arms Tea
2661,Zodic F Arms・Tea,Zodic F Arms Tea
2662,Zodic FZ Arms・Tea,Zodic FZ Arms Tea
2663,Zodic Guard・Tea,Zodic Guard Tea
2664,Zodic F Guard・Tea,Zodic F Guard Tea
2665,Zodic FZ Guard・Tea,Zodic FZ Guard Tea
2666,Zodic Arms・Green,Zodic Arms Green
2667,Zodic F Arms・Green,Zodic F Arms Green
2668,Zodic FZ Arms・Green,Zodic FZ Arms Green
2669,Zodic Guard・Green,Zodic Guard Green
2670,Zodic F Guard・Green,Zodic F Guard Green
2671,Zodic FZ Guard・Green,Zodic FZ Guard Green
2672,Zodic Arms・Pink,Zodic Arms Pink
2673,Zodic F Arms・Pink,Zodic F Arms Pink
2674,Zodic FZ Arms・Pink,Zodic FZ Arms Pink
2675,Zodic Guard・Pink,Zodic Guard Pink
2676,Zodic F Guard・Pink,Zodic F Guard Pink
2677,Zodic FZ Guard・Pink,Zodic FZ Guard Pink
2678,Rast Arms・Black,Rast Arms Black
2679,Rast F Arms・Black,Rast F Arms Black
2680,Rast FZ Arms・Black,Rast FZ Arms Black
2681,Rast HC Arms・Black,Rast HC Arms Black
2682,Rast Guard・Black,Rast Guard Black
2683,Rast F Guard・Black,Rast F Guard Black
2684,Rast FZ Guard・Black,Rast FZ Guard Black
2685,Rast HC Guard・Black,Rast HC Guard Black
2686,Rast Arms・Blue,Rast Arms Blue
2687,Rast F Arms・Blue,Rast F Arms Blue
2688,Rast FZ Arms・Blue,Rast FZ Arms Blue
2689,Rast HC Arms・Blue,Rast HC Arms Blue
2690,Rast Guard・Blue,Rast Guard Blue
2691,Rast F Guard・Blue,Rast F Guard Blue
2692,Rast FZ Guard・Blue,Rast FZ Guard Blue
2693,Rast HC Guard・Blue,Rast HC Guard Blue
2694,Rast Arms・Crimson,Rast Arms Crimson
2695,Rast F Arms・Crimson,Rast F Arms Crimson
2696,Rast FZ Arms・Crimson,Rast FZ Arms Crimson
2697,Rast HC Arms・Crimson,Rast HC Arms Crimson
2698,Rast Guard・Crimson,Rast Guard Crimson
2699,Rast F Guard・Crimson,Rast F Guard Crimson
2700,Rast FZ Guard・Crimson,Rast FZ Guard Crimson
2701,Rast HC Guard・Crimson,Rast HC Guard Crimson
2702,Rast Arms・White,Rast Arms White
2703,Rast F Arms・White,Rast F Arms White
2704,Rast FZ Arms・White,Rast FZ Arms White
2705,Rast HC Arms・White,Rast HC Arms White
2706,Rast Guard・White,Rast Guard White
2707,Rast F Guard・White,Rast F Guard White
2708,Rast FZ Guard・White,Rast FZ Guard White
2709,Rast HC Guard・White,Rast HC Guard White
2710,Latria Arms,
2711,Latria F Arms,
2712,Latria FZ Arms,
2713,Latria Guard,
2714,Latria F Guard,
2715,Latria FZ Guard,
2716,Kemor Arms,
2717,Kemor F Arms,
2718,Kemor FZ Arms,
2719,Kemor Guard,
2720,Kemor F Guard,
2721,Kemor FZ Guard,
2722,ダミー,Dummy
2723,ダミー,Dummy
2724,Blade 士ランク1,Blademaster Rank 1
2725, Blade 士ランク2,Blademaster Rank 2
2726, Blade 士ランク3,Blademaster Rank 3
2727, Blade 士ランク4,Blademaster Rank 4
2728, Blade 士ランク5,Blademaster Rank 5
2729, Blade 士ランク6,Blademaster Rank 6
2730, Blade 士ランク7,Blademaster Rank 7
2731,ガンランク1,Gun Rank 1
2732,ガンランク2,Gun Rank 2
2733,ガンランク3,Gun Rank 3
2734,ガンランク4,Gunlance Rank 4
2735,ガンランク5,Gunlance Rank 5
2736,ガンランク6,Gunlance Rank 6
2737,ガンランク7,Gunlance Rank 7
2738,デュスノF Arms,DusnoF Arms
2739,デュスノF Guard,Dusno F Guard
2740,Blitz FX Arms,
2741,Blitz FXグローブ,Blitz FX Gloves
2742,Flame FX Arms,
2743,Flame FX Guard,
2744,Wind FXハトゥー,Wind FX Hatoo
2745,Wind FXマカーン,Wind FX Macan
2746,武者FX【 Kote 】,Warrior FX[Arms]
2747,日光FX【 Kote 】,Sunlight FX [Arms]
2748,Wadatsumi FX [Sleeves 】,
2749,Okami FX [Sleeves 】,
2750,Raviente HC Arms,
2751,Raviente HC Guard,
2752,Espinas HC Grip,
2753,Espinas HC Grasp,
2754,Vashimu HC Arms,
2755,Vashimu HC Guard,
2756,Vashimu HC Arms Yellow,
2757,Vashimu HC Guard Yellow,
2758,Vashimu HC Arms Green,
2759,Vashimu HC Guard Green,
2760,Vashimu HC Arms Crimson,
2761,Vashimu HC Guard Crimson,
2762,Inari HC【 Kote 】,
2763,Tamamo HC【 Kote 】,
2764,Beru HC Arms,
2765,Beru HC Guard,
2766,Pariapuria HC Arms,
2767,Pariapuria HC Guard,
2768,Guren HC Arms,
2769,Guren HC Guard,
2770,Kagura HC【 Kote 】,
2771,Kamiza HC【 Kote 】,
2772,Gogomoa HC Arms,
2773,Gogomoa HC Guard,
2774,Ruko HCクロウ,Ruko HC Claw
2775,Ruko HCフィスト,Ruko HC Fist
2776,Zamuza HC Arms,
2777,Zamuza HC Guard,
2778,Abiorugu HC Arms,
2779,Abiorugu HC Guard,
2780,Kuaru HC Arms,
2781,Kuaru HC Guard,
2782,Text HC Arms・Purple,Text HC Arms Purple
2783,Text HC Guard・Purple,Text HC Guard Purple
2784,Text HC Arms・Green,Text HC Arms Green
2785,Text HC Guard・Green,Text HC Guard Green
2786,Text HC Arms・Blue,Text HC Arms Blue
2787,Text HC Guard・Blue,Text HC Guard Blue
2788,Text HC Arms・Black,Text HC Arms Black
2789,Text HC Guard・Black,Text HC Guard Black
2790,Suriito HC Arms・Yellow,Suriito HC Arms Yellow
2791,Suriito HC Guard・Yellow,Suriito HC Guard Yellow
2792,Suriito HC Arms・Silver,Suriito HC Arms Silver
2793,Suriito HC Guard・Silver,Suriito HC Guard Silver
2794,Suriito HC Arms・Red,Suriito HC Arms Red
2795,Suriito HC Guard・Red,Suriito HC Guard Red
2796,Suriito HC Arms・Blue,Suriito HC Arms Blue
2797,Suriito HC Guard・Blue,Suriito HC Guard Blue
2798,Steno HC Arms・Orange,Steno HC Arms Orange
2799,Steno HC Guard・Orange,Steno HC Guard Orange
2800,Steno HC Arms・Peach,Steno HC Arms Peach
2801,Steno HC Guard・Peach,Steno HC Guard Peach
2802,Steno HC Arms・Blue,Steno HC Arms Blue
2803,Steno HC Guard・Blue,Steno HC Guard Blue
2804,Steno HC Arms・Red,Steno HC Arms Red
2805,Steno HC Guard・Red,Steno HC Guard Red
2806,Rage FZ Arms,
2807,Rage HC Arms,
2808,Rage FZ Guard,
2809,Rage HC Guard,
2810,Rampage FZ Arms,
2811,Rampage HC Arms,
2812,Rampage FZ Guard,
2813,Rampage HC Guard,
2814,Blaze FZ Arms,
2815,Blaze HC Arms,
2816,Blaze FZ Guard,
2817,Blaze HC Guard,
2818,Arge HC Arms,
2819,Arge HC Guard,
2820,Camarera HC Arms,
2821,Camarera HC Guard,
2822,Metenera HC Arms,
2823,Metenera HC Guard,
2824,Pharan FZ Arms・White,Pharan FZ Arms White
2825,Pharan HC Arms・White,Pharan HC Arms White
2826,Pharan FZ Guard・White,Pharan FZ Guard White
2827,Pharan HC Guard・White,Pharan HC Guard White
2828,Pharan FZ Arms・Black,Pharan FZ Arms Black
2829,Pharan HC Arms・Black,Pharan HC Arms Black
2830,Pharan FZ Guard・Black,Pharan FZ Guard Black
2831,Pharan HC Guard・Black,Pharan HC Guard Black
2832,Pharan FZ Arms・Red,Pharan FZ Arms Red
2833,Pharan HC Arms・Red,Pharan HC Arms Red
2834,Pharan FZ Guard・Red,Pharan FZ Guard Red
2835,Pharan HC Guard・Red,Pharan HC Guard Red
2836,Pharan FZ Arms・Blue,Pharan FZ Arms Blue
2837,Pharan HC Arms・Blue,Pharan HC Arms Blue
2838,Pharan FZ Guard・Blue,Pharan FZ Guard Blue
2839,Pharan HC Guard・Blue,Pharan HC Guard Blue
2840,Zodic HC Arms・Blue,Zodic HC Arms Blue
2841,Zodic HC Guard・Blue,Zodic HC Guard Blue
2842,Zodic HC Arms・Tea,Zodic HC Arms Tea
2843,Zodic HC Guard・Tea,Zodic HC Guard Tea
2844,Zodic HC Arms・Green,Zodic HC Arms Green
2845,Zodic HC Guard・Green,Zodic HC Guard Green
2846,Zodic HC Arms・Pink,Zodic HC Arms Pink
2847,Zodic HC Guard・Pink,Zodic HC Guard Pink
2848,Raviente HS Arms,
2849,Raviente HS Guard,
2850,Espinas HS Grip,
2851,Espinas HS Grasp,
2852,Vashimu HS Arms,
2853,Vashimu HS Guard,
2854,Vashimu HS Arms Yellow,
2855,Vashimu HS Guard Yellow,
2856,Vashimu HS Arms Green,
2857,Vashimu HS Guard Green,
2858,Vashimu HS Arms Crimson,
2859,Vashimu HS Guard Crimson,
2860,Inari HS【 Kote 】,
2861,Tamamo HS【 Kote 】,
2862,Beru HS Arms,
2863,Beru HS Guard,
2864,Paria HS Arms,
2865,Paria HS Guard,
2866,Guren HS Arms,
2867,Guren HS Guard,
2868,Kagura HS【 Kote 】,
2869,Kamiza HS【 Kote 】,
2870,Gogomoa HS Arms,
2871,Gogomoa HS Guard,
2872,Ruko HSクロウ,Ruko HS Claw
2873,Ruko HSフィスト,Ruko HS Fist
2874,Zamuza HS Arms,
2875,Zamuza HS Guard,
2876,Abiorugu HS Arms,
2877,Abiorugu HS Guard,
2878,Kuaru HS Arms,
2879,Kuaru HS Guard,
2880,Lils F Arms,
2881,Lils F Guard,
2882,Lils FX Arms,
2883,Lils FX Guard,
2884,Zodic HS Arms・Blue,Zodic HS Arms Blue
2885,Zodic HS Guard・Blue,Zodic HS Guard Blue
2886,Zodic HS Arms・Tea,Zodic HS Arms Tea
2887,Zodic HS Guard・Tea,Zodic HS Guard Tea
2888,Zodic HS Arms・Green,Zodic HS Arms Green
2889,Zodic HS Guard・Green,Zodic HS Guard Green
2890,Zodic HS Arms・Pink,Zodic HS Arms Pink
2891,Zodic HS Guard・Pink,Zodic HS Guard Pink
2892,Rast HS Arms・Black,Rast HS Arms Black
2893,Rast HS Guard・Black,Rast HS Guard Black
2894,Rast HS Arms・Blue,Rast HS Arms Blue
2895,Rast HS Guard・Blue,Rast HS Guard Blue
2896,Rast HS Arms・Crimson,Rast HS Arms Crimson
2897,Rast HS Guard・Crimson,Rast HS Guard Crimson
2898,Rast HS Arms・White,Rast HS Arms White
2899,Rast HS Guard・White,Rast HS Guard White
2900,Cloth Arms・Red,Cloth Arms Red
2901,Cloth F Arms・Red,Cloth F Arms Red
2902,Cloth FZ Arms・Red,Cloth FZ Arms Red
2903,Cloth HC Arms・Red,Cloth HC Arms Red
2904,Cloth HS Arms・Red,Cloth HS Arms Red
2905,Cloth Guard・Red,Cloth Guard Red
2906,Cloth F Guard・Red,Cloth F Guard Red
2907,Cloth FZ Guard・Red,Cloth FZ Guard Red
2908,Cloth HC Guard・Red,Cloth HC Guard Red
2909,Cloth HS Guard・Red,Cloth HS Guard Red
2910,Cloth Arms・Blue,Cloth Arms Blue
2911,Cloth F Arms・Blue,Cloth F Arms Blue
2912,Cloth FZ Arms・Blue,Cloth FZ Arms Blue
2913,Cloth HC Arms・Blue,Cloth HC Arms Blue
2914,Cloth HS Arms・Blue,Cloth HS Arms Blue
2915,Cloth Guard・Blue,Cloth Guard Blue
2916,Cloth F Guard・Blue,Cloth F Guard Blue
2917,Cloth FZ Guard・Blue,Cloth FZ Guard Blue
2918,Cloth HC Guard・Blue,Cloth HC Guard Blue
2919,Cloth HS Guard・Blue,Cloth HS Guard Blue
2920,Cloth Arms・Purple,Cloth Arms Purple
2921,Cloth F Arms・Purple,Cloth F Arms Purple
2922,Cloth FZ Arms・Purple,Cloth FZ Arms Purple
2923,Cloth HC Arms・Purple,Cloth HC Arms Purple
2924,Cloth HS Arms・Purple,Cloth HS Arms Purple
2925,Cloth Guard・Purple,Cloth Guard Purple
2926,Cloth F Guard・Purple,Cloth F Guard Purple
2927,Cloth FZ Guard・Purple,Cloth FZ Guard Purple
2928,Cloth HC Guard・Purple,Cloth HC Guard Purple
2929,Cloth HS Guard・Purple,Cloth HS Guard Purple
2930,Cloth Arms・Green,Cloth Arms Green
2931,Cloth F Arms・Green,Cloth F Arms Green
2932,Cloth FZ Arms・Green,Cloth FZ Arms Green
2933,Cloth HC Arms・Green,Cloth HC Arms Green
2934,Cloth HS Arms・Green,Cloth HS Arms Green
2935,Cloth Guard・Green,Cloth Guard Green
2936,Cloth F Guard・Green,Cloth F Guard Green
2937,Cloth FZ Guard・Green,Cloth FZ Guard Green
2938,Cloth HC Guard・Green,Cloth HC Guard Green
2939,Cloth HS Guard・Green,Cloth HS Guard Green
2940,Issen 【 Kote 】・Red,Issen [Arms] Red
2941,Issen F【 Kote 】・Red,Issen F[Kote]Red
2942,Issen FZ【 Kote 】・Red,Issen FZ[Kote]Red
2943,Issen HC【 Kote 】・Red,Issen HC Arms Red
2944,Issen HS【 Kote 】・Red,Issen HS Arms Red
2945,構射【 Kote 】・Red,Stance Shot[Kote] Red
2946,構射F【 Kote 】・Red,Crouch Shot F [Arms] Red
2947,構射FZ【 Kote 】・Red,Aim Shot FZ Arms Red
2948,構射HC【 Kote 】・Red,Stance Shot HC [Arms] Red
2949,構射HS【 Kote 】・Red,Crouching Shot HS Arms Red
2950,Issen 【 Kote 】・Blue,Issen [Arms] Blue
2951,Issen F【 Kote 】・Blue,Issen F[Kote]Blue
2952,Issen FZ【 Kote 】・Blue,Issen FZ[Kote]Blue
2953,Issen HC【 Kote 】・Blue,Issen HC Arms Blue
2954,Issen HS【 Kote 】・Blue,Issen HS Arms Blue
2955,構射【 Kote 】・Blue,Stance Shot[Kote] Blue
2956,構射F【 Kote 】・Blue,Crouch Shot F [Arms] Blue
2957,構射FZ【 Kote 】・Blue,Aim Shot FZ Arms Blue
2958,構射HC【 Kote 】・Blue,Stance Shot HC [Arms] Blue
2959,構射HS【 Kote 】・Blue,Crouching Shot HS Arms Blue
2960,Issen 【 Kote 】・Yellow,Issen [Arms] Yellow
2961,Issen F【 Kote 】・Yellow,Issen F[Kote]Yellow
2962,Issen FZ【 Kote 】・Yellow,Issen FZ[Kote]Yellow
2963,Issen HC【 Kote 】・Yellow,Issen HC Arms Yellow
2964,Issen HS【 Kote 】・Yellow,Issen HS Arms Yellow
2965,構射【 Kote 】・Yellow,Stance Shot[Kote] Yellow
2966,構射F【 Kote 】・Yellow,Crouch Shot F [Arms] Yellow
2967,構射FZ【 Kote 】・Yellow,Aim Shot FZ Arms Yellow
2968,構射HC【 Kote 】・Yellow,Stance Shot HC [Arms] Yellow
2969,構射HS【 Kote 】・Yellow,Crouching Shot HS Arms Yellow
2970,Issen 【 Kote 】・Black,Issen [Arms] Black
2971,Issen F【 Kote 】・Black,Issen F[Kote]Black
2972,Issen FZ【 Kote 】・Black,Issen FZ[Kote]Black
2973,Issen HC【 Kote 】・Black,Issen HC Arms Black
2974,Issen HS【 Kote 】・Black,Issen HS Arms Black
2975,構射【 Kote 】・Black,Stance Shot[Kote] Black
2976,構射F【 Kote 】・Black,Crouch Shot F [Arms] Black
2977,構射FZ【 Kote 】・Black,Aim Shot FZ Arms Black
2978,構射HC【 Kote 】・Black,Stance Shot HC [Arms] Black
2979,構射HS【 Kote 】・Black,Crouching Shot HS Arms Black
2980,蜂針【 Kote 】・Orange,Bee Needle [Arms] Orange
2981,蜂針F【 Kote 】・Orange,Wasp Needle F [Arms] Orange
2982,蜂針FZ【 Kote 】・Orange,Wasp Needle FZ [Arms] Orange
2983,蜂針HC【 Kote 】・Orange,Bee Needle HC [Arms] Orange
2984,蜂針HS【 Kote 】・Orange,Bee Stinger HS [Arms] Orange
2985,気弾【 Kote 】・Orange,Spirit Bullet [Kote] Orange
2986,気弾F【 Kote 】・Orange,Spirit Bullet F [Arms] Orange
2987,気弾FZ【 Kote 】・Orange,Spirit Bullet FZ [Arms] Orange
2988,気弾HC【 Kote 】・Orange,Spirit Bullet HC [Arms] Orange
2989,気弾HS【 Kote 】・Orange,Spirit Bullet HS [Vambraces] Orange
2990,蜂針【 Kote 】・Blue,Bee Needle [Arms] Blue
2991,蜂針F【 Kote 】・Blue,Wasp Needle F [Arms] Blue
2992,蜂針FZ【 Kote 】・Blue,Wasp Needle FZ [Arms] Blue
2993,蜂針HC【 Kote 】・Blue,Bee Needle HC [Arms] Blue
2994,蜂針HS【 Kote 】・Blue,Bee Stinger HS [Arms] Blue
2995,気弾【 Kote 】・Blue,Spirit Bullet [Kote] Blue
2996,気弾F【 Kote 】・Blue,Spirit Bullet F [Arms] Blue
2997,気弾FZ【 Kote 】・Blue,Spirit Bullet FZ [Arms] Blue
2998,気弾HC【 Kote 】・Blue,Spirit Bullet HC [Arms] Blue
2999,気弾HS【 Kote 】・Blue,Spirit Bullet HS [Vambraces] Blue
3000,蜂針【 Kote 】・Yellow,Bee Needle [Arms] Yellow
3001,蜂針F【 Kote 】・Yellow,Wasp Needle F [Arms] Yellow
3002,蜂針FZ【 Kote 】・Yellow,Wasp Needle FZ [Arms] Yellow
3003,蜂針HC【 Kote 】・Yellow,Bee Needle HC [Arms] Yellow
3004,蜂針HS【 Kote 】・Yellow,Bee Stinger HS [Arms] Yellow
3005,気弾【 Kote 】・Yellow,Spirit Bullet [Kote] Yellow
3006,気弾F【 Kote 】・Yellow,Spirit Bullet F [Arms] Yellow
3007,気弾FZ【 Kote 】・Yellow,Spirit Bullet FZ [Arms] Yellow
3008,気弾HC【 Kote 】・Yellow,Spirit Bullet HC [Arms] Yellow
3009,気弾HS【 Kote 】・Yellow,Spirit Bullet HS [Vambraces] Yellow
3010,蜂針【 Kote 】・Black,Bee Needle [Arms] Black
3011,蜂針F【 Kote 】・Black,Wasp Needle F [Arms] Black
3012,蜂針FZ【 Kote 】・Black,Wasp Needle FZ [Arms] Black
3013,蜂針HC【 Kote 】・Black,Bee Needle HC [Arms] Black
3014,蜂針HS【 Kote 】・Black,Bee Stinger HS [Arms] Black
3015,気弾【 Kote 】・Black,Spirit Bullet [Kote] Black
3016,気弾F【 Kote 】・Black,Spirit Bullet F [Arms] Black
3017,気弾FZ【 Kote 】・Black,Spirit Bullet FZ [Arms] Black
3018,気弾HC【 Kote 】・Black,Spirit Bullet HC [Arms] Black
3019,気弾HS【 Kote 】・Black,Spirit Bullet HS [Vambraces] Black
3020,Algol F Arms,
3021,Algol FX Arms,
3022,Algol F Guard,
3023,Algol FX Guard,
3024,抜胴【 Kote 】,Draw Body[Arms]
3025,抜胴F【 Kote 】,NukudouF Arms
3026,抜胴FZ【 Kote 】,NukudouFZ Arms
3027,抜胴HS【 Kote 】,Draw Body HS[Arms]
3028,長根【 Kote 】,Long Root[Kote]
3029,長根F【 Kote 】,Nagane F [Kote]
3030,長根FZ【 Kote 】,Nagane FZ [Kote]
3031,長根HS【 Kote 】,Long Root HS[Kote]
3032,花火【 Kote 】,Fireworks[Arms]
3033,花火F【 Kote 】,Fireworks F Arms
3034,花火FZ【 Kote 】,Fireworks FZ Arms
3035,花火HS【 Kote 】,Fireworks HS[Arms]
3036,流星【 Kote 】,Meteor [Arms]
3037,流星F【 Kote 】,Meteor F[Arms]
3038,流星FZ【 Kote 】,Meteor FZ[Arms]
3039,流星HS【 Kote 】,Meteor HS [Arms]
3040,居合【 Kote 】,Quick Sheath [Arms]
3041,居合F【 Kote 】,Iai F [Arms]
3042,居合FZ【 Kote 】,Iai FZ [Arms]
3043,居合HC【 Kote 】,Quick Sheath HC [Arms]
3044,爆裂【 Kote 】,Burst [Arms]
3045,爆裂F【 Kote 】,BlastF Arms
3046,爆裂FZ【 Kote 】,BlastFZ Arms
3047,爆裂HC【 Kote 】,Burst HC [Arms]
3048,脱兎【 Kote 】,Fleeing Hare [Arms]
3049,脱兎F【 Kote 】,Darting Rabbit F [Arms]
3050,脱兎FZ【 Kote 】,Darting Rabbit FZ [Arms]
3051,脱兎HC【 Kote 】,Fleeing Hare HC [Arms]
3052,Violent 咲【 Kote 】,Violent Bloom Arms
3053,Violent 咲F【 Kote 】,Violent Bloom F Arms
3054,Violent 咲FZ【 Kote 】,Violent Bloom FZ Arms
3055,Violent 咲HC【 Kote 】,Violent Bloom HC Arms
3056,正拳FZ Kote,Fist FZ Armguards
3057,正拳HC Kote,Fist HC Armguards
3058,灼熱FZ Kote,Scorching FZ Arms
3059,灼熱HC Kote,Blazing HC Arms
3060,龍星FZ腕環,Dragon Star FZ Armlets
3061,龍星HC腕環,Dragon Star HC Armlets
3062,虎襲FZ腕環,Tiger Assault FZ Arms
3063,虎襲HC腕環,Tiger Assault HC Arms
3064,Kontao Arms,
3065,Kontao F Arms,
3066,Kontao FZ Arms,
3067,ダミー,Dummy
3068,ダミー,Dummy
3069,Kontao Guard,
3070,Kontao F Guard,
3071,Kontao FZ Guard,
3072,ダミー,Dummy
3073,ダミー,Dummy
3074,Gloria Arms・Gold,Gloria Arms Gold
3075,Gloria F Arms・Gold,Gloria F Arms Gold
3076,Gloria FZ Arms・Gold,Gloria FZ Arms Gold
3077,Gloria HC Arms・Gold,Gloria HC Arms Gold
3078,Gloria HS Arms・Gold,Gloria HS Arms Gold
3079,Gloria Guard・Gold,Gloria Guard Gold
3080,Gloria F Guard・Gold,Gloria F Guard Gold
3081,Gloria FZ Guard・Gold,Gloria FZ Guard Gold
3082,Gloria HC Guard・Gold,Gloria HC Guard Gold
3083,Gloria HS Guard・Gold,Gloria HS Guard Gold
3084,Gloria Arms・Blue,Gloria Arms Blue
3085,Gloria F Arms・Blue,Gloria F Arms Blue
3086,Gloria FZ Arms・Blue,Gloria FZ Arms Blue
3087,Gloria HC Arms・Blue,Gloria HC Arms Blue
3088,Gloria HS Arms・Blue,Gloria HS Arms Blue
3089,Gloria Guard・Blue,Gloria Guard Blue
3090,Gloria F Guard・Blue,Gloria F Guard Blue
3091,Gloria FZ Guard・Blue,Gloria FZ Guard Blue
3092,Gloria HC Guard・Blue,Gloria HC Guard Blue
3093,Gloria HS Guard・Blue,Gloria HS Guard Blue
3094,Gloria Arms・Water,Gloria Arms Water
3095,Gloria F Arms・Water,Gloria F Arms Water
3096,Gloria FZ Arms・Water,Gloria FZ Arms Water
3097,Gloria HC Arms・Water,Gloria HC Arms Water
3098,Gloria HS Arms・Water,Gloria HS Arms Water
3099,Gloria Guard・Water,Gloria Guard Water
3100,Gloria F Guard・Water,Gloria F Guard Water
3101,Gloria FZ Guard・Water,Gloria FZ Guard Water
3102,Gloria HC Guard・Water,Gloria HC Guard Water
3103,Gloria HS Guard・Water,Gloria HS Guard Water
3104,Gloria Arms・Red,Gloria Arms Red
3105,Gloria F Arms・Red,Gloria F Arms Red
3106,Gloria FZ Arms・Red,Gloria FZ Arms Red
3107,Gloria HC Arms・Red,Gloria HC Arms Red
3108,Gloria HS Arms・Red,Gloria HS Arms Red
3109,Gloria Guard・Red,Gloria Guard Red
3110,Gloria F Guard・Red,Gloria F Guard Red
3111,Gloria FZ Guard・Red,Gloria FZ Guard Red
3112,Gloria HC Guard・Red,Gloria HC Guard Red
3113,Gloria HS Guard・Red,Gloria HS Guard Red
3114,Shinryu Kote・Red,Shinryu Vambraces Red
3115,Shinryu F Kote・Red,Shinryu F Kote Red
3116,Shinryu FZ Kote・Red,Shinryu FZ Kote Red
3117,Shinryu HC Kote・Red,Shinryu HC Kote Red
3118,Shinryu HS Kote・Red,Shinryu HS Vambraces Red
3119,Reppa Kote・Red,Reppa Kote Red
3120,Reppa F Kote・Red,Reppa F Vambraces Red
3121,Reppa FZ Kote・Red,Reppa FZ Arms Red
3122,Reppa HC Kote・Red,Reppa HC Arms Red
3123,Reppa HS Kote・Red,Reppa HS Arms Red
3124,Shinryu Kote・White,Divine Dragon Gauntlets White
3125,Shinryu F Kote・White,Shinryu F Kote White
3126,Shinryu FZ Kote・White,Shinryu FZ Kote White
3127,Shinryu HC Kote・White,Shinryu HC Kote White
3128,Shinryu HS Kote・White,Shinryu HS Vambraces White
3129,Reppa Kote・White,Reppa Kote White
3130,Reppa F Kote・White,Reppa F Vambraces White
3131,Reppa FZ Kote・White,Reppa FZ Arms White
3132,Reppa HC Kote・White,Reppa HC Arms White
3133,Reppa HS Kote・White,Reppa HS Arms White
3134,Shinryu Kote・Purple,Shinryu Vambraces Purple
3135,Shinryu F Kote・Purple,Shinryu F Kote Purple
3136,Shinryu FZ Kote・Purple,Shinryu FZ Kote Purple
3137,Shinryu HC Kote・Purple,Shinryu HC Kote Purple
3138,Shinryu HS Kote・Purple,Shinryu HS Vambraces Purple
3139,Reppa Kote・Purple,Reppa Kote Purple
3140,Reppa F Kote・Purple,Reppa F Vambraces Purple
3141,Reppa FZ Kote・Purple,Reppa FZ Arms Purple
3142,Reppa HC Kote・Purple,Reppa HC Arms Purple
3143,Reppa HS Kote・Purple,Reppa HS Arms Purple
3144,Shinryu Kote・Yellow,Divine Dragon Gauntlets Yellow
3145,Shinryu F Kote・Yellow,Shinryu F Kote Yellow
3146,Shinryu FZ Kote・Yellow,Shinryu FZ Kote Yellow
3147,Shinryu HC Kote・Yellow,Shinryu HC Kote Yellow
3148,Shinryu HS Kote・Yellow,Shinryu HS Vambraces Yellow
3149,Reppa Kote・Yellow,Reppa Kote Yellow
3150,Reppa F Kote・Yellow,Reppa F Vambraces Yellow
3151,Reppa FZ Kote・Yellow,Reppa FZ Arms Yellow
3152,Reppa HC Kote・Yellow,Reppa HC Arms Yellow
3153,Reppa HS Kote・Yellow,Reppa HS Arms Yellow
3154,Cannon Claws・Water,Cannon Claws Water
