index,source,target
1184,この弓から放たれた矢は、{j}肉や骨の硬さに関係なく、{j}瞬く間にモンスターを貫く。,"The arrows fired from this Bow,{j}regardless of the hardness of flesh or bone,{j}pierce monsters in an instant."
1185,高速で矢を射出することで、{j}モンスターに風穴を開ける{j}貫通弓。弓の重量は軽い。,"By firing arrows at high speed, this piercing Bow{j}opens holes in Monsters.{j}The Bow is lightweight."
1186,藍色の木で製作した弓。{j}氷結された矢は肉を裂きなが{j}らモンスターを貫く。,A bow made from indigo wood.{j}Its frozen arrows tear through flesh as{j}they pierce the monster.
1187,藍色の木で製作した弓。{j}氷結された矢は肉を裂きなが{j}らモンスターを貫く。,A bow made from indigo wood.{j}Its frozen arrows tear through flesh as{j}they pierce the monster.
1188,藍色の木で製作した弓。{j}氷結された矢は肉を裂きなが{j}らモンスターを貫く。,A bow made from indigo wood.{j}Its frozen arrows tear through flesh as{j}they pierce the monster.
1189,藍色の木で製作した弓。{j}氷結された矢は肉を裂きなが{j}らモンスターを貫く。,A bow made from indigo wood.{j}Its frozen arrows tear through flesh as{j}they pierce the monster.
1190,水属性の貫通弓。この弓を{j}使うと通り雨が止むぐらいの{j}時間で狩りが終わるらしい。,"A Water element Pierce Bow. If you use{j}this bow, a hunt apparently ends in about the time{j}it takes a passing shower to stop."
1191,水属性の貫通弓。この弓を{j}使うと通り雨が止むぐらいの{j}時間で狩りが終わるらしい。,"A Water element Pierce Bow. If you use{j}this bow, a hunt apparently ends in about the time{j}it takes a passing shower to stop."
1192,水属性の貫通弓。この弓を{j}使うと通り雨が止むぐらいの{j}時間で狩りが終わるらしい。,"A Water element Pierce Bow. If you use{j}this bow, a hunt apparently ends in about the time{j}it takes a passing shower to stop."
1193,水属性の貫通弓。この弓を{j}使うと通り雨が止むぐらいの{j}時間で狩りが終わるらしい。,"A Water element Pierce Bow. If you use{j}this bow, a hunt apparently ends in about the time{j}it takes a passing shower to stop."
1194,緋色の木で製作した弓。{j}炎を纏いながら放たれる矢は、{j}肉を焦がしながら貫く。,"A Bow crafted from scarlet wood. The arrows it{j}looses, clad in flame, pierce through as they sear{j}flesh."
1195,緋色の木で製作した弓。{j}炎を纏いながら放たれる矢は、{j}肉を焦がしながら貫く。,"A Bow crafted from scarlet wood. The arrows it{j}looses, clad in flame, pierce through as they sear{j}flesh."
1196,緋色の木で製作した弓。{j}炎を纏いながら放たれる矢は、{j}肉を焦がしながら貫く。,"A Bow crafted from scarlet wood. The arrows it{j}looses, clad in flame, pierce through as they sear{j}flesh."
1197,緋色の木で製作した弓。{j}炎を纏いながら放たれる矢は、{j}肉を焦がしながら貫く。,"A Bow crafted from scarlet wood. The arrows it{j}looses, clad in flame, pierce through as they sear{j}flesh."
1198,雷の力を利用して、射出後の{j}矢を加速させることで、高い{j}貫通性能を実現させた。,"By using the power of lightning to accelerate the arrow {{j}}after firing, it achieves high {{j}}piercing performance."
1199,雷の力を利用して、射出後の{j}矢を加速させることで、高い{j}貫通性能を実現させた。,"By using the power of lightning to accelerate the arrow {{j}}after firing, it achieves high {{j}}piercing performance."
1200,雷の力を利用して、射出後の{j}矢を加速させることで、高い{j}貫通性能を実現させた。,"By using the power of lightning to accelerate the arrow {{j}}after firing, it achieves high {{j}}piercing performance."
1201,雷の力を利用して、射出後の{j}矢を加速させることで、高い{j}貫通性能を実現させた。,"By using the power of lightning to accelerate the arrow {{j}}after firing, it achieves high {{j}}piercing performance."
1202,昔のハンターが狩りに使用し{j}ていた木製の弓。ある素材を{j}用いることで生産可能になる。,A wooden bow that hunters of old once used{j}for hunting. It can be produced{j}by using a certain material.
1203,昔のハンターが狩りに使用し{j}ていた木製の弓。高性能な矢{j}と龍属性でモンスターを貫く。,"A wooden bow that hunters of old once used{j}for hunting. With high-performance arrows{j}and the Dragon element, it pierces monsters."
1204,昔のハンターが狩りに使用し{j}ていた木製の弓。高性能な矢{j}と龍属性でモンスターを貫く。,"A wooden bow that hunters of old once used{j}for hunting. With high-performance arrows{j}and the Dragon element, it pierces monsters."
1205,昔のハンターが狩りに使用し{j}ていた木製の弓。高性能な矢{j}と龍属性でモンスターを貫く。,"A wooden bow that hunters of old once used{j}for hunting. With high-performance arrows{j}and the Dragon element, it pierces monsters."
1206,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}氷属性。{c05}≪進化武器≫{/c},A Bow bestowed by the heavens.{j}Absorbs unknown power and grows.{j}Ice element.{c05}≪Evolution Weapon≫{/c}
1207,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}氷属性。{c05}≪進化武器≫{/c},A Bow bestowed by the heavens.{j}Absorbs unknown power and grows.{j}Ice element.{c05}≪Evolution Weapon≫{/c}
1208,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}氷属性。{c05}≪進化武器≫{/c},A Bow bestowed by the heavens.{j}Absorbs unknown power and grows.{j}Ice element.{c05}≪Evolution Weapon≫{/c}
1209,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の探究心が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's inquisitive spirit.
1210,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の探究心が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's inquisitive spirit.
1211,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の探究心が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's inquisitive spirit.
1212,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の探究心が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's inquisitive spirit.
1213,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の汗と涙が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's sweat and tears.
1214,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の汗と涙が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's sweat and tears.
1215,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の汗と涙が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's sweat and tears.
1216,工房の巨大な治具の一種を{j}そのまま弓の機構に応用。{j}職人の汗と涙が光る至高の品。,A type of giant jig from the Workshop was applied{j}directly to the mechanism of a Bow. A supreme piece{j}that shines with the artisan's sweat and tears.
1217,A higly decorative and rare{j}bow that combines beauty{j}and practicality. {c16}≪Master's Mark≫{/c},
1218,"A Black Bow, covered in{j}decorations, that combines{j}and practicality. {c16}≪Master's Mark≫{/c}",
1219,Jet-black Bow given to those{j}who overcome their{j}決して折れない。{c16}≪親方印≫{/c},Jet-black Bow given to those{j}who overcome their{j}It will never break.{c16}≪Master Mark≫{/c}
1220,常人には理解不能な新理論を{j}応用し、超高密度の帯電蒸気{j}を矢と共に放つ。{c16}≪親方印≫{/c},"Applying a new theory beyond ordinary comprehension,{j}it fires ultra-high-density charged steam{j}together with its arrows.{c16}≪Master Mark≫{/c}"
1221,"装飾の施された銀色の重弩。{j}decorations, that combines{j}beauty and practicality.",A silver Heavy Bowgun adorned with decorations.{j}A piece that combines{j}beauty and practicality.
1222,"装飾の施された銀色の重弩。{j}decorations, that combines{j}beauty and practicality.",A silver Heavy Bowgun adorned with decorations.{j}A piece that combines{j}beauty and practicality.
1223,"装飾の施された銀色の重弩。{j}decorations, that combines{j}beauty and practicality.",A silver Heavy Bowgun adorned with decorations.{j}A piece that combines{j}beauty and practicality.
1224,"装飾の施された銀色の重弩。{j}decorations, that combines{j}and practicality. {c16}≪Master's Mark≫{/c}",A silver Heavy Bowgun adorned with decorations.{j}A piece that combines{j}beauty and practicality.{c16}≪Master's Mark≫{/c}
1225,装飾の施された銀色の軽弩。{j}名工謹製の逸品。{c03}火炎弾{/c}、{j}{c03}Thunder S{/c}.,A silver Light Bowgun adorned with ornamentation.{j}A masterpiece by a master craftsman.{c03}Flaming S{/c}and{j}{c03}Thunder S{/c}.
1226,装飾の施された銀色の軽弩。{j}名工謹製の逸品。{c03}火炎弾{/c}、{j}{c03}Thunder S{/c}.,A silver Light Bowgun adorned with ornamentation.{j}A masterpiece by a master craftsman.{c03}Flaming S{/c}and{j}{c03}Thunder S{/c}.
1227,装飾の施された銀色の軽弩。{j}名工謹製の逸品。{c03}火炎弾{/c}、{j}{c03}Thunder S{/c}.,A silver Light Bowgun adorned with ornamentation.{j}A masterpiece by a master craftsman.{c03}Flaming S{/c}and{j}{c03}Thunder S{/c}.
1228,装飾の施された銀色の軽弩。{j}{c03}火炎弾{/c}、{c03}電撃弾{/c}が{c03}速射{/c}対応。{j}{c16}≪Master's Mark≫{/c},A silver Light Bowgun adorned with ornamentation.{j}{c03}Flaming S{/c}and{c03}Thunder S{/c}support{c03}Rapid Fire{/c}.{j}{c16}≪Master's Mark≫{/c}
1229,装飾の施された銀色の弓。{j}crossbow that also packs a{j}punch. A precious weapon.,An ornate silver Bow.{j}crossbow that also packs a{j}punch. A precious weapon.
1230,装飾の施された銀色の弓。{j}crossbow that also packs a{j}punch. A precious weapon.,An ornate silver Bow.{j}crossbow that also packs a{j}punch. A precious weapon.
1231,装飾の施された銀色の弓。{j}crossbow that also packs a{j}punch. A precious weapon.,An ornate silver Bow.{j}crossbow that also packs a{j}punch. A precious weapon.
1232,装飾の施された銀色の弓。{j}bow that combines beauty{j}and practicality. {c16}≪Master's Mark≫{/c},An ornate silver Bow.{j}bow that combines beauty{j}and practicality.{c16}≪Master's Mark≫{/c}
1233,桃毛獣の強靭な素材を使用し{j}た重弩。放たれた弾は確実に{j}急所を射抜く。{c11}≪ＨＣ武器≫{/c},A Heavy Bowgun made using{j}the sturdy materials of a Congalala. Its fired shots reliably pierce{j}vital points.{c11}≪HC Weapon≫{/c}
1234,桃毛獣の強靭な素材を使用し{j}た重弩。放たれた弾は確実に{j}急所を射抜く。{c11}≪ＨＣ武器≫{/c},A Heavy Bowgun made using{j}the sturdy materials of a Congalala. Its fired shots reliably pierce{j}vital points.{c11}≪HC Weapon≫{/c}
1235,桃毛獣の強靭な素材を使用し{j}た重弩。放たれた弾は確実に{j}急所を射抜く。{c11}≪ＨＣ武器≫{/c},A Heavy Bowgun made using{j}the sturdy materials of a Congalala. Its fired shots reliably pierce{j}vital points.{c11}≪HC Weapon≫{/c}
1236,携帯性に優れた軽弩の決定版。{j}{c03}Normal S Lv2{/c} & {c03}Pierce S Lv1{/c}.{j}{c11}≪ＨＣWeapon≫{/c},The definitive light bowgun with excellent portability.{j}{c03}Normal S Lv2{/c}&{c03}Pierce S Lv1{/c}.{j}{c11}≪HC Weapon≫{/c}
1237,携帯性に優れた軽弩の決定版。{j}{c03}Normal S Lv2{/c} & {c03}Pierce S Lv1{/c}.{j}{c11}≪ＨＣWeapon≫{/c},The definitive light bowgun with excellent portability.{j}{c03}Normal S Lv2{/c}&{c03}Pierce S Lv1{/c}.{j}{c11}≪HC Weapon≫{/c}
1238,携帯性に優れた軽弩の決定版。{j}{c03}Normal S Lv2{/c} & {c03}Pierce S Lv1{/c}.{j}{c11}≪ＨＣWeapon≫{/c},The definitive light bowgun with excellent portability.{j}{c03}Normal S Lv2{/c}&{c03}Pierce S Lv1{/c}.{j}{c11}≪HC Weapon≫{/c}
1239,革新的な技法で帯電器官を{j}搭載した軽弩。{c03}電撃弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},A Light Bowgun fitted with a charging{j}organ through innovative tech.{c03}Thunder S{/c}is{j}{c03}Rapid Fire{/c}-capable.{c11}≪HC Weapon≫{/c}
1240,革新的な技法で帯電器官を{j}搭載した軽弩。{c03}電撃弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},A Light Bowgun fitted with a charging{j}organ through innovative tech.{c03}Thunder S{/c}is{j}{c03}Rapid Fire{/c}-capable.{c11}≪HC Weapon≫{/c}
1241,革新的な技法で帯電器官を{j}搭載した軽弩。{c03}電撃弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},A Light Bowgun fitted with a charging{j}organ through innovative tech.{c03}Thunder S{/c}is{j}{c03}Rapid Fire{/c}-capable.{c11}≪HC Weapon≫{/c}
1242,デザイン性と実用性を備えた雌{j}火竜の弓。放たれる矢は咆哮の{j}如く敵を貫く。{c11}≪ＨＣ武器≫{/c},A bow of the female{j}fire wyvern that combines design and practicality. The arrows it fires pierce foes like{j}a roar.{c11}≪HC Weapon≫{/c}
1243,デザイン性と実用性を備えた雌{j}火竜の弓。放たれる矢は咆哮の{j}如く敵を貫く。{c11}≪ＨＣ武器≫{/c},A bow of the female{j}fire wyvern that combines design and practicality. The arrows it fires pierce foes like{j}a roar.{c11}≪HC Weapon≫{/c}
1244,デザイン性と実用性を備えた雌{j}火竜の弓。放たれる矢は咆哮の{j}如く敵を貫く。{c11}≪ＨＣ武器≫{/c},A bow of the female{j}fire wyvern that combines design and practicality. The arrows it fires pierce foes like{j}a roar.{c11}≪HC Weapon≫{/c}
1245,デザイン性と実用性を備えた雌{j}火竜の弓。放たれる矢は咆哮の{j}如く敵を貫く。{c11}≪ＨＣ武器≫{/c},A bow of the female{j}fire wyvern that combines design and practicality. The arrows it fires pierce foes like{j}a roar.{c11}≪HC Weapon≫{/c}
1246,水竜の素材と新しい加工技術で{j}水竜の力を宿した至高の{j}水属性弓。{c11}≪ＨＣ武器≫{/c},"Imbued with{j}Plesioth's power, this supreme{j}Water Element Bow is crafted from Plesioth materials using new processing techniques.{c11}≪HC Weapon≫{/c}"
1247,水竜の素材と新しい加工技術で{j}水竜の力を宿した至高の{j}水属性弓。{c11}≪ＨＣ武器≫{/c},"Imbued with{j}Plesioth's power, this supreme{j}Water Element Bow is crafted from Plesioth materials using new processing techniques.{c11}≪HC Weapon≫{/c}"
1248,水竜の素材と新しい加工技術で{j}水竜の力を宿した至高の{j}水属性弓。{c11}≪ＨＣ武器≫{/c},"Imbued with{j}Plesioth's power, this supreme{j}Water Element Bow is crafted from Plesioth materials using new processing techniques.{c11}≪HC Weapon≫{/c}"
1249,水竜の素材と新しい加工技術で{j}水竜の力を宿した至高の{j}水属性弓。{c11}≪ＨＣ武器≫{/c},"Imbued with{j}Plesioth's power, this supreme{j}Water Element Bow is crafted from Plesioth materials using new processing techniques.{c11}≪HC Weapon≫{/c}"
1250,極龍の力を具現する重弩。{j}発射機構に磁気を帯びた素材を{j}使用し磁場を発生させている。,A Heavy Bowgun that embodies the power of the{j}Extreme Dragon. Its firing mechanism uses{j}magnetized material to generate a magnetic field.
1251,極龍の力を具現する重弩。{j}発射機構に磁気を帯びた素材を{j}使用し磁場を発生させている。,A Heavy Bowgun that embodies the power of the{j}Extreme Dragon. Its firing mechanism uses{j}magnetized material to generate a magnetic field.
1252,極龍の力を具現する重弩。{j}磁場を極限まで強化、威力と静{j}音性に優れる。{c02}≪剛種武器≫{/c},"A Heavy Bowgun that embodies the power of the Extreme Dragon.{j}The magnetic field is strengthened to its limit, granting superior power and quiet{j}operation.{c02}≪Gou Weapon≫{/c}"
1253,特殊加工を施した、鎧竜の素材{j}を発射機構に使用することで威{j}力が格段に向上。{c11}≪ＨＣ武器≫{/c},"By using specially processed Gravios{j}material in its firing mechanism, its{j}power is vastly improved.{c11}≪HC Weapon≫{/c}"
1254,特殊加工を施した、鎧竜の素材{j}を発射機構に使用することで威{j}力が格段に向上。{c11}≪ＨＣ武器≫{/c},"By using specially processed Gravios{j}material in its firing mechanism, its{j}power is vastly improved.{c11}≪HC Weapon≫{/c}"
1255,特殊加工を施した、鎧竜の素材{j}を発射機構に使用することで威{j}力が格段に向上。{c11}≪ＨＣ武器≫{/c},"By using specially processed Gravios{j}material in its firing mechanism, its{j}power is vastly improved.{c11}≪HC Weapon≫{/c}"
1256,最高の重弩を合言葉に集まった{j}職人達の技術の結晶。驚異の性{j}能を誇る。{c11}≪ＨＣ武器≫{/c},The crystallized skill of the{j}artisans who gathered under the rallying cry of the ultimate Heavy Bowgun. Boasts astonishing{j}performance.{c11}≪HC Weapon≫{/c}
1257,最高の重弩を合言葉に集まった{j}職人達の技術の結晶。驚異の性{j}能を誇る。{c11}≪ＨＣ武器≫{/c},The crystallized skill of the{j}artisans who gathered under the rallying cry of the ultimate Heavy Bowgun. Boasts astonishing{j}performance.{c11}≪HC Weapon≫{/c}
1258,最高の重弩を合言葉に集まった{j}職人達の技術の結晶。驚異の性{j}能を誇る。{c11}≪ＨＣ武器≫{/c},The crystallized skill of the{j}artisans who gathered under the rallying cry of the ultimate Heavy Bowgun. Boasts astonishing{j}performance.{c11}≪HC Weapon≫{/c}
1259,天狼より放たれる一撃は黄泉へ{j}の誘い。狙われたものへの{j}鎮魂歌。{c02}≪天嵐武器≫{/c},The blow loosed by Sirius is an invitation to{j}the underworld. A requiem{j}for the one it marks.{c02}≪Tenran Weapon≫{/c}
1260,職人の熱い想いが思わぬ破壊{j}力を生み出したボウガン。{j}{c16}≪Master's Mark≫{/c},A Bowgun in which the artisan's passion gave birth to unexpected destructive{j}power.{j}{c16}≪Master's Mark≫{/c}
1261,A precious white crossbow{j}covered in decorations.{j}{c16}≪Master's Mark≫{/c},
1262,A precious black crossbow{j}covered in decorations.{j}{c16}≪Master's Mark≫{/c},
1263,ディアブロスと見紛う風格を{j}備えた大型のヘビィボウガン。{j}{c16}≪Master's Mark≫{/c},A large Heavy Bowgun with a{j}style that could be mistaken for Diablos.{j}{c16}≪Master's Mark≫{/c}
1264,砂漠の死神と見紛う威厳を{j}備えた黒きヘビィボウガン。{j}{c16}≪Master's Mark≫{/c},A black Heavy Bowgun that possesses{j}the dignity to be mistaken for the desert's grim reaper.{j}{c16}≪Master's Mark≫{/c}
1265,古龍の素材と失われた技法が、{j}最高峰のボウガンを生んだ。{j}その轟音が新たな歴史を刻む。,Elder Dragon materials and a lost technique gave{j}birth to the finest Bowgun. Its roar carves a new{j}history.
1266,ある地方の神話に着想を得た{j}異形のヘビィボウガン。{j}稀に何かの鼓動を感じる。,"A bizarre Heavy Bowgun inspired{j}by the myths of a certain region. At times,{j}you can feel something's heartbeat."
1267,フレームの材質や強度を見直{j}し、更なる強化に成功した{j}ヘビィボウガン。,"By reviewing{j}the frame's materials and strength, this{j}Heavy Bowgun achieved further enhancement."
1268,A precious white crossbow{j}covered in decorations.{j}{c16}≪Master's Mark≫{/c},
1269,A precious black crossbow{j}covered in decorations.{j}{c16}≪Master's Mark≫{/c},
1270,跳緋獣の素材から作られたライ{j}トボウガン。{c03}LV2 通常弾{/c}、{j}{c03}Pierce S Lv1{/c} & {c03}Pellet S Lv1{/c}.,"A Light{j}Bowgun made from Gogomoa materials.{c03}Lv2 Normal S{/c},{j}{c03}Pierce S Lv1{/c}&{c03}Pellet S Lv1{/c}."
1271,跳緋獣の素材から作られたライ{j}トボウガン。{c03}LV2 通常弾{/c}、{j}{c03}Pierce S Lv1{/c} & {c03}Pellet S Lv1{/c}.,"A Light{j}Bowgun made from Gogomoa materials.{c03}Lv2 Normal S{/c},{j}{c03}Pierce S Lv1{/c}&{c03}Pellet S Lv1{/c}."
1272,跳緋獣の素材から作られたライ{j}トボウガン。{c03}LV2 通常弾{/c}、{j}{c03}Pierce S Lv1{/c} & {c03}Pellet S Lv1{/c}.,"A Light{j}Bowgun made from Gogomoa materials.{c03}Lv2 Normal S{/c},{j}{c03}Pierce S Lv1{/c}&{c03}Pellet S Lv1{/c}."
1273,新技術でリメイクされた軽弩の{j}傑作。{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}Thunder S{/c}. {c02}<Tough Weapon>{/c},"A masterpiece light bowgun{j}remade with new technology.{c03}Fires LV2 Normal S{/c},{c03}LV1 Spread S{/c}and{j}{c03}Thunder S{/c}.{c02}<Tough Weapon>{/c}"
1274,新しい設計思想が光る軽弩。{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}.{j}{c11}≪ＨＣWeapon≫{/c},A Light Bowgun shining with a new design philosophy.{j}{c03}Normal S Lv1{/c}&{c03}Flaming S{/c}.{j}{c11}≪HC Weapon≫{/c}
1275,新しい設計思想が光る軽弩。{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}.{j}{c11}≪ＨＣWeapon≫{/c},A Light Bowgun shining with a new design philosophy.{j}{c03}Normal S Lv1{/c}&{c03}Flaming S{/c}.{j}{c11}≪HC Weapon≫{/c}
1276,新しい設計思想が光る軽弩。{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}.{j}{c11}≪ＨＣWeapon≫{/c},A Light Bowgun shining with a new design philosophy.{j}{c03}Normal S Lv1{/c}&{c03}Flaming S{/c}.{j}{c11}≪HC Weapon≫{/c}
1277,美しい装飾のライトボウガン。{j}職人のセンスが光る。{j}fires{/c} {c03}Normal S Lv2{/c}.,A beautifully ornamented Light Bowgun.{j}The artisan's flair shines through.{j}fires{/c}{c03}Normal S Lv2{/c}.
1278,美しい装飾のライトボウガン。{j}職人のセンスが光る。{j}fires{/c} {c03}Normal S Lv2{/c}.,A beautifully ornamented Light Bowgun.{j}The artisan's flair shines through.{j}fires{/c}{c03}Normal S Lv2{/c}.
1279,美しい装飾のライトボウガン。{j}職人のセンスが光る。{j}fires{/c} {c03}Normal S Lv2{/c}.,A beautifully ornamented Light Bowgun.{j}The artisan's flair shines through.{j}fires{/c}{c03}Normal S Lv2{/c}.
1280,美しい装飾のライトボウガン。{j}職人のセンスが光る。{c03}火炎弾{/c}、{j}{c03}Rapid fire:{/c} {c03}Crag S Lv1{/c}.,"A beautifully ornamented Light Bowgun.{j}The artisan's flair shines through.{c03}Flame S{/c},{j}{c03}Rapid Fire:{/c}{c03}Crag S Lv1{/c}."
1281,美しい装飾のライトボウガン。{j}職人のセンスが光る。{c03}火炎弾{/c}、{j}{c03}Rapid fire:{/c} {c03}Crag S Lv1{/c}.,"A beautifully ornamented Light Bowgun.{j}The artisan's flair shines through.{c03}Flame S{/c},{j}{c03}Rapid Fire:{/c}{c03}Crag S Lv1{/c}."
1282,美しい装飾のライトボウガン。{j}職人のセンスが光る。{c03}火炎弾{/c}、{j}{c03}Rapid fire:{/c} {c03}Crag S Lv1{/c}.,"A beautifully ornamented Light Bowgun.{j}The artisan's flair shines through.{c03}Flame S{/c},{j}{c03}Rapid Fire:{/c}{c03}Crag S Lv1{/c}."
1283,White crossbow covered in{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}.,"White crossbow covered in{j}A masterpiece by a master craftsman.{c03}LV2 Normal S{/c},{j}{c03}Normal S Lv1{/c}&{c03}Flaming S{/c}."
1284,White crossbow covered in{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}.,"White crossbow covered in{j}A masterpiece by a master craftsman.{c03}LV2 Normal S{/c},{j}{c03}Normal S Lv1{/c}&{c03}Flaming S{/c}."
1285,White crossbow covered in{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}.,"White crossbow covered in{j}A masterpiece by a master craftsman.{c03}LV2 Normal S{/c},{j}{c03}Normal S Lv1{/c}&{c03}Flaming S{/c}."
1286,White crossbow covered in{j}{c03}LV2 通常弾{/c}、{c03}火炎弾{/c}が{j}{c03}速射{/c}対応。{c16}≪親方印≫{/c},White crossbow covered in{j}{c03}LV2 Normal S{/c}and{c03}Flaming S{/c}are{j}{c03}Rapid Fire{/c}compatible.{c16}≪Master Mark≫{/c}
1287,Black crossbow covered in{j}decorations. {c03}Rapid fires{/c}{j}{c03}Normal S Lv2{/c} & {c03}Thunder S{/c}.,
1288,Black crossbow covered in{j}decorations. {c03}Rapid fires{/c}{j}{c03}Normal S Lv2{/c} & {c03}Thunder S{/c}.,
1289,Black crossbow covered in{j}decorations. {c03}Rapid fires{/c}{j}{c03}Normal S Lv2{/c} & {c03}Thunder S{/c}.,
1290,Black crossbow covered in{j}{c03}LV1 貫通弾{/c}、{c03}電撃弾{/c}が{j}{c03}速射{/c}対応。{c16}≪親方印≫{/c},"Black crossbow covered in{j}{c03}LV1 Pierce Ammo{/c},{c03}Thunder Ammo{/c}are{j}{c03}Rapid Fire{/c}compatible.{c16}≪Master Mark≫{/c}"
1291,White crossbow covered in{j}{c03}LV1 貫通弾{/c}、{c03}氷結弾{/c}が{j}{c03}速射{/c}対応。{c16}≪親方印≫{/c},White crossbow covered in{j}{c03}LV1 Pierce S{/c}and{c03}Freeze S{/c}are{j}{c03}Rapid Fire{/c}compatible.{c16}≪Master Mark≫{/c}
1292,Black crossbow covered in{j}{c03}Normal S Lv2{/c}.{j}{c16}≪Master's Mark≫{/c},
1293,構造をより攻撃的に進化させ{j}威力の引き上げに成功した。{j}{c03}Normal S Lv2{/c} & {c03}Pierce S Lv1{/c}.,"Its structure evolved to be more aggressive,{j}successfully increasing its power.{j}{c03}Normal S Lv2{/c}&{c03}Pierce S Lv1{/c}."
1294,フルフルの皮を幾重にも巻き{j}冷却性能を増したライトボウ{j}ガン。ひんやり気持ちいい。,A Light Bowgun{j}wrapped in layer upon layer of Khezu hide{j}to boost its cooling. Pleasantly cool.
1295,A hefty Light Bowgun made{j}with parts taken from a{j}Hypnocatrice.,
1296,跳緋獣の素材を加工し、フレー{j}ムに力強さとしなやかさを兼ね{j}備えた弓。,"A Bow crafted from worked Gogomoa materials, its{j}frame possessing both strength and suppleness in{j}equal measure."
1297,跳緋獣の素材を加工し、フレー{j}ムに力強さとしなやかさを兼ね{j}備えた弓。,"A Bow crafted from worked Gogomoa materials, its{j}frame possessing both strength and suppleness in{j}equal measure."
1298,跳緋獣の素材を加工し、フレー{j}ムに力強さとしなやかさを兼ね{j}備えた弓。,"A Bow crafted from worked Gogomoa materials, its{j}frame possessing both strength and suppleness in{j}equal measure."
1299,跳緋獣の素材を加工し、フレー{j}ムに力強さとしなやかさを兼ね{j}備えた弓。,"A Bow crafted from worked Gogomoa materials, its{j}frame possessing both strength and suppleness in{j}equal measure."
1300,跳緋獣の素材を特殊加工し、フ{j}レーム強度を向上。重量もやや{j}軽くなっている。{c02}≪剛種武器≫{/c},Gogomoa materials given special treatment{j}to boost frame strength. Its weight has also become slightly{j}lighter.{c02}≪Gou Weapon≫{/c}
1301,跳緋獣の素材を特殊加工し、フ{j}レーム強度を向上。重量もやや{j}軽くなっている。{c02}≪剛種武器≫{/c},Gogomoa materials given special treatment{j}to boost frame strength. Its weight has also become slightly{j}lighter.{c02}≪Gou Weapon≫{/c}
1302,特殊な技法で作られた為、その{j}仕組みは謎の覇弓。恐るべき破{j}壊力を持つ。{c11}≪ＨＣ武器≫{/c},"Forged with special techniques,{j}its workings are a mystery--a supreme Bow with{j}fearsome destructive power.{c11}≪HC Weapon≫{/c}"
1303,特殊な技法で作られた為、その{j}仕組みは謎の覇弓。恐るべき破{j}壊力を持つ。{c11}≪ＨＣ武器≫{/c},"Forged with special techniques,{j}its workings are a mystery--a supreme Bow with{j}fearsome destructive power.{c11}≪HC Weapon≫{/c}"
1304,特殊な技法で作られた為、その{j}仕組みは謎の覇弓。恐るべき破{j}壊力を持つ。{c11}≪ＨＣ武器≫{/c},"Forged with special techniques,{j}its workings are a mystery--a supreme Bow with{j}fearsome destructive power.{c11}≪HC Weapon≫{/c}"
